dataset_id,backend,rows,k,retention_ratio,degree,block_size,items_per_thread,iteration,phase,seconds
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,2,download,8.9299999999999992e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,2,transform_isolated,9.7189999999999996e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,2,selection_isolated,9.4659000000000003e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,2,output_isolated,8.1699999999999997e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,3,operator,0.000104579
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,3,download,8.8100000000000004e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,3,transform_isolated,9.38e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,3,selection_isolated,9.4578000000000001e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,3,output_isolated,8.2199999999999992e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,3,operator,0.00047261500000000001
