algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.126273346
sort-in-registers,uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.126262651
sort-in-registers,uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.126277653
sort-in-registers,uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.126269401
sort-in-registers,uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.126264614
sort-in-registers,uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.126251363
sort-in-registers,uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.126266676
sort-in-registers,uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.1262626
sort-in-registers,uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.126246736
sort-in-registers,uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.126243381
bits (sort-in-registers + buffer),uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.022900722
bits (sort-in-registers + buffer),uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.022899309
bits (sort-in-registers + buffer),uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.022927753
bits (sort-in-registers + buffer),uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.022906831
bits (sort-in-registers + buffer),uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.022899059
bits (sort-in-registers + buffer),uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.02290632
bits (sort-in-registers + buffer),uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.022900682
bits (sort-in-registers + buffer),uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.022911138
bits (sort-in-registers + buffer),uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.022922365
bits (sort-in-registers + buffer),uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.022892519
sort-in-registers,uniform,identity,10,16777216,64,1,512,64,"1,1,1",1,selection,0.126253286
sort-in-registers,uniform,identity,11,16777216,64,1,512,64,"1,1,1",1,selection,0.126236871
sort-in-registers,uniform,identity,12,16777216,64,1,512,64,"1,1,1",1,selection,0.126228228
sort-in-registers,uniform,identity,13,16777216,64,1,512,64,"1,1,1",1,selection,0.126238323
sort-in-registers,uniform,identity,14,16777216,64,1,512,64,"1,1,1",1,selection,0.126258714
sort-in-registers,uniform,identity,15,16777216,64,1,512,64,"1,1,1",1,selection,0.126241377
sort-in-registers,uniform,identity,16,16777216,64,1,512,64,"1,1,1",1,selection,0.126252514
sort-in-registers,uniform,identity,17,16777216,64,1,512,64,"1,1,1",1,selection,0.126252495
sort-in-registers,uniform,identity,18,16777216,64,1,512,64,"1,1,1",1,selection,0.12628183
sort-in-registers,uniform,identity,19,16777216,64,1,512,64,"1,1,1",1,selection,0.126259245
