k,query_count,point_count,algorithm,dim,time,throughput
64,4096,262144,bits,1,0.0026333143,407753006923.6323
128,64,16777216,AIR Top-$K$,1,0.0068713394999999995,156263829490.59644
128,64,16777216,BlockSelect,1,0.0699456632,15351085040.537582
128,64,16777216,GridSelect,1,0.0054580394,196726653164.13803
128,64,16777216,bits,1,0.0036758239,292109157895.18646
128,256,4194304,AIR Top-$K$,1,0.006891138399999999,155814868556.40573
128,256,4194304,BlockSelect,1,0.0184927129,58062969441.33059
128,256,4194304,GridSelect,1,0.0071523838,150123630669.8195
128,256,4194304,bits,1,0.0029284633,366657087353.6301
128,1024,1048576,AIR Top-$K$,1,0.0070370962,152583081640.97574
128,1024,1048576,BlockSelect,1,0.0097440292,110194848759.27916
128,1024,1048576,GridSelect,1,0.005711371,188000713664.0222
128,1024,1048576,bits,1,0.0027232056,394293337234.6179
128,4096,262144,AIR Top-$K$,1,0.007166101499999999,149836256715.03537
128,4096,262144,BlockSelect,1,0.0071466632,150243798252.5887
128,4096,262144,GridSelect,1,0.0057209906,187684598537.8826
128,4096,262144,bits,1,0.0026871982,399576713023.9965
256,64,16777216,AIR Top-$K$,1,0.0069026397,155555247074.53586
256,64,16777216,BlockSelect,1,0.07088817119999999,15146981588.375357
256,64,16777216,GridSelect,1,0.0068752169,156175701744.04245
256,64,16777216,bits,1,0.0039777299,269938344481.35858
256,256,4194304,AIR Top-$K$,1,0.006899486200000001,155626345625.56265
256,256,4194304,BlockSelect,1,0.0191872045,55961347782.58083
256,256,4194304,GridSelect,1,0.009318147,115231260464.12447
256,256,4194304,bits,1,0.0029568972,363131266112.3288
256,1024,1048576,AIR Top-$K$,1,0.0070663194,151952064889.67935
256,1024,1048576,BlockSelect,1,0.0104062527,103182370729.85936
256,1024,1048576,GridSelect,1,0.007389272599999999,145310896230.84146
256,1024,1048576,bits,1,0.0027317755,393056392811.19556
256,4096,262144,AIR Top-$K$,1,0.0072152223,148816180479.98328
256,4096,262144,BlockSelect,1,0.0088267481,121646365324.50722
256,4096,262144,GridSelect,1,0.0080685443,133077514862.25342
256,4096,262144,bits,1,0.0026814546,400432595054.93774
512,64,16777216,AIR Top-$K$,1,0.006911814600000001,155348759499.4229
512,64,16777216,BlockSelect,1,0.0730329667,14702152637.597837
512,64,16777216,GridSelect,1,0.016282950799999998,65942705176.01762
512,64,16777216,bits,1,0.0040329286,266243697941.98688
512,256,4194304,AIR Top-$K$,1,0.0069434756,154640397094.5041
512,256,4194304,BlockSelect,1,0.0199776666,53747108984.18938
512,256,4194304,GridSelect,1,0.018758694700000002,57239687578.048805
512,256,4194304,bits,1,0.0029662562,361985530447.4374
512,1024,1048576,AIR Top-$K$,1,0.007067593499999999,151924671955.17117
512,1024,1048576,BlockSelect,1,0.0110075112,97546284940.41414
512,1024,1048576,GridSelect,1,0.0137476617,78103596628.36336
512,1024,1048576,bits,1,0.0027816354000000003,386010986198.98206
512,4096,262144,AIR Top-$K$,1,0.0071681756999999995,149792899747.1421
512,4096,262144,BlockSelect,1,0.009733303,110316284615.8185
512,4096,262144,GridSelect,1,0.0110715202,96982329852.04688
512,4096,262144,bits,1,0.0030761366,349055313083.30066
1024,64,16777216,AIR Top-$K$,1,0.0069206831,155149688041.63278
1024,64,16777216,BlockSelect,1,0.0737316395,14562836677.46192
1024,64,16777216,GridSelect,1,0.0264979841,40521641946.33961
1024,64,16777216,bits,1,0.0040531572,264914922125.39893
1024,256,4194304,AIR Top-$K$,1,0.0069348575,154832572118.461
1024,256,4194304,BlockSelect,1,0.0207540169,51736578474.11698
1024,256,4194304,GridSelect,1,0.0305915496,35099295002.69578
1024,256,4194304,bits,1,0.0033918177,316568258960.3799
1024,1024,1048576,AIR Top-$K$,1,0.0071180326,150848118341.01462
1024,1024,1048576,BlockSelect,1,0.017562762000000003,61137412441.16386
1024,1024,1048576,GridSelect,1,0.021290452199999997,50433021051.5679
1024,1024,1048576,bits,1,0.0031941476000000002,336159112997.7838
1024,4096,262144,AIR Top-$K$,1,0.0072555174,147989697330.20004
1024,4096,262144,BlockSelect,1,0.0181226214,59248703611.93993
1024,4096,262144,GridSelect,1,0.0229869981,46710832764.19638
1024,4096,262144,bits,1,0.0047317393,226923284636.58173
2048,64,16777216,AIR Top-$K$,1,0.0069148130000000006,155281397197.58148
2048,64,16777216,BlockSelect,1,0.1437053431,7471829514.73709
2048,64,16777216,GridSelect,1,0.030185621000000003,35571301448.46117
2048,64,16777216,bits,1,0.0044544306999999995,241050292689.47885
2048,256,4194304,AIR Top-$K$,1,0.006981253599999999,153803583929.3963
2048,256,4194304,BlockSelect,1,0.0407672498,26338343382.682632
2048,256,4194304,GridSelect,1,0.0456037048,23545056891.956726
2048,256,4194304,bits,1,0.0036981391,290346521578.9206
2048,1024,1048576,AIR Top-$K$,1,0.0072172503,148774364109.27856
2048,1024,1048576,BlockSelect,1,0.0348481538,30812014609.508526
2048,1024,1048576,GridSelect,1,0.042041673099999996,25539940369.309425
2048,1024,1048576,bits,1,0.0037297443,287886176004.07623
2048,4096,262144,AIR Top-$K$,1,0.0074457403999999994,144208871961.20886
2048,4096,262144,BlockSelect,1,0.046098809000000004,23292181453.10435
2048,4096,262144,GridSelect,1,0.0461817037,23250372722.823563
2048,4096,262144,bits,1,0.0066625609,161160526727.7932
