point_count,query_count,algorithm,dim,time
1048576,1024,MAGMA-distance,64,0.007322998
1048576,1024,MAGMA-distance,64,0.007332161999999998
1048576,1024,MAGMA-distance,64,0.00733784
1048576,1024,MAGMA-distance,64,0.00733749
1048576,1024,MAGMA-distance,64,0.007341266
1048576,1024,MAGMA-distance,64,0.007337931
1048576,1024,baseline,128,0.291121697
1048576,1024,baseline,128,0.291087065
1048576,1024,baseline,128,0.291128447
1048576,1024,baseline,128,0.291143561
1048576,1024,baseline,128,0.291086884
1048576,1024,baseline,128,0.291121977
1048576,1024,baseline,128,0.2911103
1048576,1024,baseline,128,0.291135889
1048576,1024,baseline,128,0.291124381
1048576,1024,baseline,128,0.291098271
1048576,1024,Kuang et al.,128,0.05739165
1048576,1024,Kuang et al.,128,0.057340642
1048576,1024,Kuang et al.,128,0.05731266
1048576,1024,Kuang et al.,128,0.057393643
1048576,1024,Kuang et al.,128,0.05738488
1048576,1024,Kuang et al.,128,0.0573135
1048576,1024,Kuang et al.,128,0.057348023
1048576,1024,Kuang et al.,128,0.057392972
1048576,1024,Kuang et al.,128,0.057330777
1048576,1024,Kuang et al.,128,0.057311427
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016116775
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016393767
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016499958
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016485937
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016195475
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016060399
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016280385
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016517645
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016617057
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016608935
1048576,1024,MAGMA-distance (unexpanded),128,0.016844823
1048576,1024,MAGMA-distance (unexpanded),128,0.016844723
1048576,1024,MAGMA-distance (unexpanded),128,0.016841458
1048576,1024,MAGMA-distance (unexpanded),128,0.016844152
1048576,1024,MAGMA-distance (unexpanded),128,0.016841619
1048576,1024,MAGMA-distance (unexpanded),128,0.016843211
1048576,1024,MAGMA-distance (unexpanded),128,0.016841759
1048576,1024,MAGMA-distance (unexpanded),128,0.01684232
1048576,1024,MAGMA-distance (unexpanded),128,0.01684248
1048576,1024,MAGMA-distance (unexpanded),128,0.016845275
1048576,1024,MAGMA-distance,128,0.012484736
1048576,1024,MAGMA-distance,128,0.012488321
1048576,1024,MAGMA-distance,128,0.012491165
1048576,1024,MAGMA-distance,128,0.012484025
1048576,1024,MAGMA-distance,128,0.012487911
1048576,1024,MAGMA-distance,128,0.012486439
1048576,1024,MAGMA-distance,128,0.012487611
1048576,1024,MAGMA-distance,128,0.012484186
1048576,1024,MAGMA-distance,128,0.012482603
1048576,1024,MAGMA-distance,128,0.012484916
1048576,1024,baseline,256,0.573988788
1048576,1024,baseline,256,0.574006145
1048576,1024,baseline,256,0.574004371
1048576,1024,baseline,256,0.573980235
1048576,1024,baseline,256,0.573993134
1048576,1024,baseline,256,0.573986114
1048576,1024,baseline,256,0.573997251
1048576,1024,baseline,256,0.574008418
1048576,1024,baseline,256,0.574001417
1048576,1024,baseline,256,0.573966854
1048576,1024,Kuang et al.,256,0.110119931
1048576,1024,Kuang et al.,256,0.11001473
1048576,1024,Kuang et al.,256,0.110108002
1048576,1024,Kuang et al.,256,0.110022782
1048576,1024,Kuang et al.,256,0.11008699
1048576,1024,Kuang et al.,256,0.11004105
1048576,1024,Kuang et al.,256,0.110054411
1048576,1024,Kuang et al.,256,0.110069143
1048576,1024,Kuang et al.,256,0.110033549
1048576,1024,Kuang et al.,256,0.110097275
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025526891
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025383462
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025763371
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025831325
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025470264
1048576,1024,cuBLAS GEMM + postprocessing,256,0.02592026
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025849002
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025409973
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025725353
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025739775
1048576,1024,MAGMA-distance (unexpanded),256,0.032845272
1048576,1024,MAGMA-distance (unexpanded),256,0.032888958
1048576,1024,MAGMA-distance (unexpanded),256,0.033116385
1048576,1024,MAGMA-distance (unexpanded),256,0.033114572
1048576,1024,MAGMA-distance (unexpanded),256,0.033117086
1048576,1024,MAGMA-distance (unexpanded),256,0.033115233
1048576,1024,MAGMA-distance (unexpanded),256,0.033114392
1048576,1024,MAGMA-distance (unexpanded),256,0.032990233
1048576,1024,MAGMA-distance (unexpanded),256,0.032847626
1048576,1024,MAGMA-distance (unexpanded),256,0.033097276
1048576,1024,MAGMA-distance,256,0.023715082
1048576,1024,MAGMA-distance,256,0.023714662
