point_count,query_count,algorithm,dim,time
1048576,1024,baseline,64,0.148662831
1048576,1024,baseline,64,0.148644893
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013088489
1048576,1024,cuBLAS GEMM + postprocessing,64,0.01310166
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013125637
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013113508
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013112556
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013104815
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013116583
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013083972
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013106507
1048576,1024,cuBLAS GEMM + postprocessing,64,0.013090032
1048576,1024,MAGMA-distance,64,0.007312957999999999
1048576,1024,MAGMA-distance,64,0.00730788
1048576,1024,MAGMA-distance,64,0.007332318
1048576,1024,MAGMA-distance,64,0.007345196
1048576,1024,MAGMA-distance,64,0.007340449
1048576,1024,MAGMA-distance,64,0.007338547
1048576,1024,MAGMA-distance,64,0.00734733
1048576,1024,MAGMA-distance,64,0.007344576
1048576,1024,MAGMA-distance,64,0.007342884
1048576,1024,MAGMA-distance,64,0.007346508
1048576,1024,baseline,128,0.291343364
1048576,1024,baseline,128,0.291282601
1048576,1024,baseline,128,0.291333708
1048576,1024,baseline,128,0.291335502
1048576,1024,baseline,128,0.291316993
1048576,1024,baseline,128,0.291316091
1048576,1024,baseline,128,0.291348762
1048576,1024,baseline,128,0.291332627
1048576,1024,baseline,128,0.291284163
1048576,1024,baseline,128,0.291308931
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016121116
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016210903
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016408275
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016404599
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016397989
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016229732
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016239307
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016212425
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016504031
1048576,1024,cuBLAS GEMM + postprocessing,128,0.016509299
1048576,1024,MAGMA-distance,128,0.012497347
1048576,1024,MAGMA-distance,128,0.012502555
1048576,1024,MAGMA-distance,128,0.012497478
1048576,1024,MAGMA-distance,128,0.012490588
1048576,1024,MAGMA-distance,128,0.012569398
1048576,1024,MAGMA-distance,128,0.01257757
1048576,1024,MAGMA-distance,128,0.012484418
1048576,1024,MAGMA-distance,128,0.012502385
1048576,1024,MAGMA-distance,128,0.012490287
1048576,1024,MAGMA-distance,128,0.012501344
1048576,1024,baseline,256,0.574367933
1048576,1024,baseline,256,0.574416608
1048576,1024,baseline,256,0.574438863
1048576,1024,baseline,256,0.57431948
1048576,1024,baseline,256,0.574363999
1048576,1024,baseline,256,0.574350548
1048576,1024,baseline,256,0.574338079
1048576,1024,baseline,256,0.574348575
1048576,1024,baseline,256,0.57437779
1048576,1024,baseline,256,0.574368365
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025721093
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025470151
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025439734
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025083431
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025398452
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025965777
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025700643
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025529251
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025780314
1048576,1024,cuBLAS GEMM + postprocessing,256,0.025592908
1048576,1024,MAGMA-distance,256,0.024059338
1048576,1024,MAGMA-distance,256,0.024087231
1048576,1024,MAGMA-distance,256,0.023986767
1048576,1024,MAGMA-distance,256,0.023878303
1048576,1024,MAGMA-distance,256,0.023892064
1048576,1024,MAGMA-distance,256,0.023976572
1048576,1024,MAGMA-distance,256,0.024086189
1048576,1024,MAGMA-distance,256,0.024082003
1048576,1024,MAGMA-distance,256,0.023963332
1048576,1024,MAGMA-distance,256,0.023875467
524288,2048,baseline,4,0.005986154
524288,2048,baseline,4,0.005986785
524288,2048,baseline,4,0.005988567
524288,2048,baseline,4,0.005986474
524288,2048,baseline,4,0.005985502
524288,2048,baseline,4,0.005985863
524288,2048,baseline,4,0.005986625
524288,2048,baseline,4,0.005987024
524288,2048,baseline,4,0.005985492
524288,2048,baseline,4,0.005987606
524288,2048,cuBLAS GEMM + postprocessing,4,0.010293425
524288,2048,cuBLAS GEMM + postprocessing,4,0.01031018
524288,2048,cuBLAS GEMM + postprocessing,4,0.010292314
524288,2048,cuBLAS GEMM + postprocessing,4,0.010300335
524288,2048,cuBLAS GEMM + postprocessing,4,0.010301297
524288,2048,cuBLAS GEMM + postprocessing,4,0.010300706
524288,2048,cuBLAS GEMM + postprocessing,4,0.010300095
524288,2048,cuBLAS GEMM + postprocessing,4,0.010301697
524288,2048,cuBLAS GEMM + postprocessing,4,0.010295839
524288,2048,cuBLAS GEMM + postprocessing,4,0.010302238
524288,2048,MAGMA-distance,4,0.002823678
524288,2048,MAGMA-distance,4,0.002828576
524288,2048,MAGMA-distance,4,0.002827824
524288,2048,MAGMA-distance,4,0.002837439
524288,2048,MAGMA-distance,4,0.002829167
524288,2048,MAGMA-distance,4,0.002825321
524288,2048,MAGMA-distance,4,0.002834144
524288,2048,MAGMA-distance,4,0.002833634
524288,2048,MAGMA-distance,4,0.002834175
524288,2048,MAGMA-distance,4,0.00283185
524288,2048,baseline,8,0.008557376
524288,2048,baseline,8,0.008574102
524288,2048,baseline,8,0.008573911
524288,2048,baseline,8,0.008583757
524288,2048,baseline,8,0.008657339
524288,2048,baseline,8,0.00865808
524288,2048,baseline,8,0.008658591
524288,2048,baseline,8,0.008656678
524288,2048,baseline,8,0.008657328
524288,2048,baseline,8,0.008659662999999998
524288,2048,cuBLAS GEMM + postprocessing,8,0.010322729
524288,2048,cuBLAS GEMM + postprocessing,8,0.010326205
524288,2048,cuBLAS GEMM + postprocessing,8,0.010314898
524288,2048,cuBLAS GEMM + postprocessing,8,0.010323741
524288,2048,cuBLAS GEMM + postprocessing,8,0.010332125
524288,2048,cuBLAS GEMM + postprocessing,8,0.010318513
524288,2048,cuBLAS GEMM + postprocessing,8,0.010324182
524288,2048,cuBLAS GEMM + postprocessing,8,0.010317783
524288,2048,cuBLAS GEMM + postprocessing,8,0.010331463
524288,2048,cuBLAS GEMM + postprocessing,8,0.010320266
524288,2048,MAGMA-distance,8,0.003008269
524288,2048,MAGMA-distance,8,0.003006267
524288,2048,MAGMA-distance,8,0.00300818
524288,2048,MAGMA-distance,8,0.003009271
524288,2048,MAGMA-distance,8,0.003004013
524288,2048,MAGMA-distance,8,0.003006106
524288,2048,MAGMA-distance,8,0.003010083
524288,2048,MAGMA-distance,8,0.003002642
524288,2048,MAGMA-distance,8,0.003010833
524288,2048,MAGMA-distance,8,0.003010654
524288,2048,baseline,16,0.017575265
524288,2048,baseline,16,0.017576366
524288,2048,baseline,16,0.01757877
524288,2048,baseline,16,0.017567774
524288,2048,baseline,16,0.017619774
524288,2048,baseline,16,0.017628907
524288,2048,baseline,16,0.017590879
524288,2048,baseline,16,0.01756505
524288,2048,baseline,16,0.017561134
524288,2048,baseline,16,0.017579
524288,2048,cuBLAS GEMM + postprocessing,16,0.010422923
524288,2048,cuBLAS GEMM + postprocessing,16,0.010419007
524288,2048,cuBLAS GEMM + postprocessing,16,0.01042768
524288,2048,cuBLAS GEMM + postprocessing,16,0.010428371
524288,2048,cuBLAS GEMM + postprocessing,16,0.010424115
524288,2048,cuBLAS GEMM + postprocessing,16,0.010421881
524288,2048,cuBLAS GEMM + postprocessing,16,0.010437665
524288,2048,cuBLAS GEMM + postprocessing,16,0.010422913
524288,2048,cuBLAS GEMM + postprocessing,16,0.010426588
524288,2048,cuBLAS GEMM + postprocessing,16,0.010428551
524288,2048,MAGMA-distance,16,0.003249568
524288,2048,MAGMA-distance,16,0.003247815
524288,2048,MAGMA-distance,16,0.003259243
524288,2048,MAGMA-distance,16,0.003258031
524288,2048,MAGMA-distance,16,0.003260625
524288,2048,MAGMA-distance,16,0.003262217
524288,2048,MAGMA-distance,16,0.003251271
524288,2048,MAGMA-distance,16,0.003251921
524288,2048,MAGMA-distance,16,0.003259162
524288,2048,MAGMA-distance,16,0.003257571
524288,2048,baseline,32,0.07650551699999998
524288,2048,baseline,32,0.076521532
524288,2048,baseline,32,0.076514501
524288,2048,baseline,32,0.07650026899999998
524288,2048,baseline,32,0.07649726399999998
524288,2048,baseline,32,0.07648001899999998
524288,2048,baseline,32,0.07654411699999998
524288,2048,baseline,32,0.076496323
524288,2048,baseline,32,0.076482492
524288,2048,baseline,32,0.076480799
524288,2048,cuBLAS GEMM + postprocessing,32,0.011295004
524288,2048,cuBLAS GEMM + postprocessing,32,0.011283185
524288,2048,cuBLAS GEMM + postprocessing,32,0.011291168
524288,2048,cuBLAS GEMM + postprocessing,32,0.011309024
524288,2048,cuBLAS GEMM + postprocessing,32,0.011298368
524288,2048,cuBLAS GEMM + postprocessing,32,0.011302044
524288,2048,cuBLAS GEMM + postprocessing,32,0.011310536
524288,2048,cuBLAS GEMM + postprocessing,32,0.011276865
524288,2048,cuBLAS GEMM + postprocessing,32,0.011274933
524288,2048,cuBLAS GEMM + postprocessing,32,0.011262364
524288,2048,MAGMA-distance,32,0.00487008
524288,2048,MAGMA-distance,32,0.004877131
524288,2048,MAGMA-distance,32,0.004878193
524288,2048,MAGMA-distance,32,0.004880406
524288,2048,MAGMA-distance,32,0.004878623
524288,2048,MAGMA-distance,32,0.004871783
524288,2048,MAGMA-distance,32,0.004879334
524288,2048,MAGMA-distance,32,0.004871783
524288,2048,MAGMA-distance,32,0.004880896
524288,2048,MAGMA-distance,32,0.00488973
524288,2048,baseline,64,0.148390015
524288,2048,baseline,64,0.148386619
524288,2048,baseline,64,0.148398577
524288,2048,baseline,64,0.148415963
524288,2048,baseline,64,0.148420661
524288,2048,baseline,64,0.14841335
524288,2048,baseline,64,0.148395122
524288,2048,baseline,64,0.148392898
524288,2048,baseline,64,0.14838679
524288,2048,baseline,64,0.148402143
524288,2048,cuBLAS GEMM + postprocessing,64,0.012956909
524288,2048,cuBLAS GEMM + postprocessing,64,0.012943509
524288,2048,cuBLAS GEMM + postprocessing,64,0.012956147
524288,2048,cuBLAS GEMM + postprocessing,64,0.012913293
524288,2048,cuBLAS GEMM + postprocessing,64,0.012922045
524288,2048,cuBLAS GEMM + postprocessing,64,0.012888885
524288,2048,cuBLAS GEMM + postprocessing,64,0.01287949
524288,2048,cuBLAS GEMM + postprocessing,64,0.012864067
524288,2048,cuBLAS GEMM + postprocessing,64,0.012893852
524288,2048,cuBLAS GEMM + postprocessing,64,0.012874763
524288,2048,MAGMA-distance,64,0.007352077
524288,2048,MAGMA-distance,64,0.007384537
524288,2048,MAGMA-distance,64,0.007394241999999999
524288,2048,MAGMA-distance,64,0.007392479
524288,2048,MAGMA-distance,64,0.007395884
524288,2048,MAGMA-distance,64,0.007402575
524288,2048,MAGMA-distance,64,0.007391217
524288,2048,MAGMA-distance,64,0.007389224
524288,2048,MAGMA-distance,64,0.007408513999999998
524288,2048,MAGMA-distance,64,0.007399639
524288,2048,baseline,128,0.291496216
524288,2048,baseline,128,0.291536518
524288,2048,baseline,128,0.291520063
524288,2048,baseline,128,0.291531981
524288,2048,baseline,128,0.291499151
524288,2048,baseline,128,0.291505921
524288,2048,baseline,128,0.291497268
524288,2048,baseline,128,0.291500303
524288,2048,baseline,128,0.291518441
524288,2048,baseline,128,0.291510077
524288,2048,cuBLAS GEMM + postprocessing,128,0.015806857
524288,2048,cuBLAS GEMM + postprocessing,128,0.016085762
524288,2048,cuBLAS GEMM + postprocessing,128,0.016371338
524288,2048,cuBLAS GEMM + postprocessing,128,0.01628754
524288,2048,cuBLAS GEMM + postprocessing,128,0.016173015
524288,2048,cuBLAS GEMM + postprocessing,128,0.016086494
524288,2048,cuBLAS GEMM + postprocessing,128,0.016107656
524288,2048,cuBLAS GEMM + postprocessing,128,0.016261812
524288,2048,cuBLAS GEMM + postprocessing,128,0.016209061
524288,2048,cuBLAS GEMM + postprocessing,128,0.016139004
524288,2048,MAGMA-distance,128,0.012605823
524288,2048,MAGMA-distance,128,0.012587405
524288,2048,MAGMA-distance,128,0.012578631
524288,2048,MAGMA-distance,128,0.012582878
524288,2048,MAGMA-distance,128,0.012589018
524288,2048,MAGMA-distance,128,0.012581185
524288,2048,MAGMA-distance,128,0.01259037
524288,2048,MAGMA-distance,128,0.012581666
524288,2048,MAGMA-distance,128,0.012594105
524288,2048,MAGMA-distance,128,0.012587284
524288,2048,baseline,256,0.574394085
524288,2048,baseline,256,0.574434326
524288,2048,baseline,256,0.574440836
524288,2048,baseline,256,0.574394915
524288,2048,baseline,256,0.574345851
524288,2048,baseline,256,0.574415608
524288,2048,baseline,256,0.574435417
524288,2048,baseline,256,0.574423259
524288,2048,baseline,256,0.574337088
524288,2048,baseline,256,0.574402788
524288,2048,cuBLAS GEMM + postprocessing,256,0.025424822
524288,2048,cuBLAS GEMM + postprocessing,256,0.025484793
524288,2048,cuBLAS GEMM + postprocessing,256,0.025132515
