algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.149107674
sort-in-registers,uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.149085135
sort-in-registers,uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.149099265
sort-in-registers,uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.149091083
sort-in-registers,uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.149082053
sort-in-registers,uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.149093548
sort-in-registers,uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.149097481
sort-in-registers,uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.14912066
sort-in-registers,uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.149124536
sort-in-registers,uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.14911498
bits (sort-in-registers + buffer),uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.022028086
bits (sort-in-registers + buffer),uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.022051736
bits (sort-in-registers + buffer),uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.022048168
bits (sort-in-registers + buffer),uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.022022337
bits (sort-in-registers + buffer),uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.022030042
bits (sort-in-registers + buffer),uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.022028237
bits (sort-in-registers + buffer),uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.022067917
bits (sort-in-registers + buffer),uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.022032242
bits (sort-in-registers + buffer),uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.022037219
bits (sort-in-registers + buffer),uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.022019953
sort-in-registers,uniform,identity,10,16777216,64,1,512,64,"1,1,1",1,selection,0.149093489
sort-in-registers,uniform,identity,11,16777216,64,1,512,64,"1,1,1",1,selection,0.149093104
sort-in-registers,uniform,identity,12,16777216,64,1,512,64,"1,1,1",1,selection,0.149109494
sort-in-registers,uniform,identity,13,16777216,64,1,512,64,"1,1,1",1,selection,0.149086202
sort-in-registers,uniform,identity,14,16777216,64,1,512,64,"1,1,1",1,selection,0.149094708
sort-in-registers,uniform,identity,15,16777216,64,1,512,64,"1,1,1",1,selection,0.149073241
sort-in-registers,uniform,identity,16,16777216,64,1,512,64,"1,1,1",1,selection,0.149109515
sort-in-registers,uniform,identity,17,16777216,64,1,512,64,"1,1,1",1,selection,0.149083373
sort-in-registers,uniform,identity,18,16777216,64,1,512,64,"1,1,1",1,selection,0.149088284
sort-in-registers,uniform,identity,19,16777216,64,1,512,64,"1,1,1",1,selection,0.149097027
bits (sort-in-registers + buffer),uniform,identity,10,16777216,64,1,512,64,"1,1,1",1,selection,0.022077092
bits (sort-in-registers + buffer),uniform,identity,11,16777216,64,1,512,64,"1,1,1",1,selection,0.022069629
bits (sort-in-registers + buffer),uniform,identity,12,16777216,64,1,512,64,"1,1,1",1,selection,0.022051158
bits (sort-in-registers + buffer),uniform,identity,13,16777216,64,1,512,64,"1,1,1",1,selection,0.022115109
bits (sort-in-registers + buffer),uniform,identity,14,16777216,64,1,512,64,"1,1,1",1,selection,0.022042232
bits (sort-in-registers + buffer),uniform,identity,15,16777216,64,1,512,64,"1,1,1",1,selection,0.022084295
bits (sort-in-registers + buffer),uniform,identity,16,16777216,64,1,512,64,"1,1,1",1,selection,0.022102443
bits (sort-in-registers + buffer),uniform,identity,17,16777216,64,1,512,64,"1,1,1",1,selection,0.022075275
bits (sort-in-registers + buffer),uniform,identity,18,16777216,64,1,512,64,"1,1,1",1,selection,0.022060912
bits (sort-in-registers + buffer),uniform,identity,19,16777216,64,1,512,64,"1,1,1",1,selection,0.022048029
sort-in-registers,uniform,identity,10,16777216,64,1,512,128,"1,1,1",1,selection,0.149066466
sort-in-registers,uniform,identity,11,16777216,64,1,512,128,"1,1,1",1,selection,0.149088736
sort-in-registers,uniform,identity,12,16777216,64,1,512,128,"1,1,1",1,selection,0.149107025
sort-in-registers,uniform,identity,13,16777216,64,1,512,128,"1,1,1",1,selection,0.149083984
