algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.164535145
sort-in-registers,uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.164517919
sort-in-registers,uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.164543798
sort-in-registers,uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.164572902
sort-in-registers,uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.164550348
sort-in-registers,uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.164535526
sort-in-registers,uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.164533432
sort-in-registers,uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.164540013
sort-in-registers,uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.164533222
sort-in-registers,uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.164556057
bits (sort-in-registers + buffer),uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.023555728
bits (sort-in-registers + buffer),uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.023572473
bits (sort-in-registers + buffer),uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.023560845
bits (sort-in-registers + buffer),uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.023556349
bits (sort-in-registers + buffer),uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.023559033
bits (sort-in-registers + buffer),uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.02357065
bits (sort-in-registers + buffer),uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.023553594
bits (sort-in-registers + buffer),uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.023546603
bits (sort-in-registers + buffer),uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.02356385
bits (sort-in-registers + buffer),uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.023580334
sort-in-registers,uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.164576517
sort-in-registers,uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.164535365
sort-in-registers,uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.164553463
sort-in-registers,uniform,ascending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.164576747
sort-in-registers,uniform,ascending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.164554184
sort-in-registers,uniform,ascending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.164539562
sort-in-registers,uniform,ascending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.164527554
sort-in-registers,uniform,ascending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.164532111
sort-in-registers,uniform,ascending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.164554273
sort-in-registers,uniform,ascending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.164537649
bits (sort-in-registers + buffer),uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.023580666
bits (sort-in-registers + buffer),uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.023566414
bits (sort-in-registers + buffer),uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.023553494
