k,query_count,point_count,algorithm,dim,time,throughput
8,4096,262144,bits-fused,16,0.004108563599999999,261342388371.44937
8,4096,262144,raftL2-fused,4,0.0056105872,191377798031.55005
8,4096,262144,raftL2-fused,8,0.0056289696,190752819841.1304
8,4096,262144,raftL2-fused,16,0.005624439199999999,190906468328.43353
8,8192,131072,bits + MAGMA,4,0.0050317339,213394000028.4991
8,8192,131072,bits + MAGMA,8,0.0052759122,203517758312.96057
8,8192,131072,bits + MAGMA,16,0.0054721642,196218860537.84717
8,8192,131072,bits + zero computation,4,0.004192172605400932,256130156143.06018
8,8192,131072,bits + zero computation,8,0.004193608156902893,256042477939.3292
8,8192,131072,bits + zero computation,16,0.004196035459906817,255894363682.00876
8,8192,131072,bits-fused,4,0.0019535851,549626337752.06415
8,8192,131072,bits-fused,8,0.0024377078,440471915460.9096
8,8192,131072,bits-fused,16,0.0034639167,309979112372.99677
8,8192,131072,raftL2-fused,4,0.0046086547,232983786787.0639
8,8192,131072,raftL2-fused,8,0.0046065485,233090311325.27966
8,8192,131072,raftL2-fused,16,0.004616014999999999,232612290904.60065
16,1024,1048576,bits + MAGMA,4,0.00520389,206334458261.03165
16,1024,1048576,bits + MAGMA,8,0.0054259368,197890588036.33685
16,1024,1048576,bits + MAGMA,16,0.0056632817,189597106568.08755
16,1024,1048576,bits + zero computation,4,0.004216618407498314,254645244182.06543
16,1024,1048576,bits + zero computation,8,0.004222717661097658,254277436990.8715
16,1024,1048576,bits + zero computation,16,0.004236815768296346,253431322653.84274
16,1024,1048576,bits-fused,4,0.0028333878,378960417631.50104
16,1024,1048576,bits-fused,8,0.0038790956,276802104078.0743
16,1024,1048576,bits-fused,16,0.0060594737999999995,177200506090.1493
16,1024,1048576,raftL2-fused,4,0.006068043899999999,176950239928.22467
16,1024,1048576,raftL2-fused,8,0.0061413834,174837126110.70657
16,1024,1048576,raftL2-fused,16,0.0061650474,174166028958.67435
16,2048,524288,bits + MAGMA,4,0.0051384973,208960277939.62253
16,2048,524288,bits + MAGMA,8,0.0053845639,199411102540.72757
16,2048,524288,bits + MAGMA,16,0.0056282405,190777530562.17123
16,2048,524288,bits + zero computation,4,0.004206077455899031,255283416736.4358
16,2048,524288,bits + zero computation,8,0.004210438657899093,255018992376.3837
16,2048,524288,bits + zero computation,16,0.004223737161899215,254216061000.63028
16,2048,524288,bits-fused,4,0.0023099133,464840747053.147
16,2048,524288,bits-fused,8,0.0031397305,341985346831.5195
16,2048,524288,bits-fused,16,0.0048974324,219245869325.3224
16,2048,524288,raftL2-fused,4,0.0060529191,177392396339.809
16,2048,524288,raftL2-fused,8,0.0060520868,177416791841.12164
16,2048,524288,raftL2-fused,16,0.0060953124,176158620516.31677
16,4096,262144,bits + MAGMA,4,0.0050933661,210811829135.94214
16,4096,262144,bits + MAGMA,8,0.0053136468,202072487015.8852
16,4096,262144,bits + MAGMA,16,0.0055817738,192365699950.07678
16,4096,262144,bits + zero computation,4,0.0042059843552997795,255289067503.7876
16,4096,262144,bits + zero computation,8,0.004207013856700589,255226595531.61005
16,4096,262144,bits + zero computation,16,0.004215804759502207,254694390573.9091
16,4096,262144,bits-fused,4,0.0020118546,533707467726.5444
16,4096,262144,bits-fused,8,0.002710951,396075703323.2987
16,4096,262144,bits-fused,16,0.0039229335,273708902789.20102
16,4096,262144,raftL2-fused,4,0.0058492182,183570143442.41766
16,4096,262144,raftL2-fused,8,0.0058736162,182807624372.8693
16,4096,262144,raftL2-fused,16,0.0058738902,182799096925.57755
16,8192,131072,bits + MAGMA,4,0.0050960881999999996,210699222984.40598
16,8192,131072,bits + MAGMA,8,0.0053450573,200884997809.09738
16,8192,131072,bits + MAGMA,16,0.0055584006,193174602060.88782
16,8192,131072,bits + zero computation,4,0.004202733905400932,255486511439.6452
16,8192,131072,bits + zero computation,8,0.004203560456902893,255436274798.1299
16,8192,131072,bits + zero computation,16,0.004209202459906818,255093888741.99466
16,8192,131072,bits-fused,4,0.0018229411,589016191472.1216
16,8192,131072,bits-fused,8,0.0022881778,469256289436.9485
16,8192,131072,bits-fused,16,0.0033043608000000004,324946907734.77277
16,8192,131072,raftL2-fused,4,0.0048543909,221189814771.61224
16,8192,131072,raftL2-fused,8,0.0048549798,221162984859.3809
16,8192,131072,raftL2-fused,16,0.0048614408,220869052647.93103
32,1024,1048576,bits + MAGMA,4,0.0051651011,207883989724.80908
32,1024,1048576,bits + MAGMA,8,0.0054081725999999995,198540598352.9446
32,1024,1048576,bits + MAGMA,16,0.0056562652,189832298528.01105
32,1024,1048576,bits + zero computation,4,0.004213933907498314,254807466744.88028
32,1024,1048576,bits + zero computation,8,0.004222162861097658,254310849515.84592
32,1024,1048576,bits + zero computation,16,0.004242447368296346,253094907440.46307
32,1024,1048576,bits-fused,4,0.0028109172999999997,381989830864.1098
32,1024,1048576,bits-fused,8,0.003910869,274553257600.80432
32,1024,1048576,bits-fused,16,0.0060416537999999995,177723163151.12265
32,1024,1048576,raftL2-fused,4,0.0063784006,168340292705.98022
32,1024,1048576,raftL2-fused,8,0.006445448099999999,166589166081.4087
32,1024,1048576,raftL2-fused,16,0.0064663372,166051010145.2798
32,2048,524288,bits + MAGMA,4,0.0051468659,208620516808.10257
32,2048,524288,bits + MAGMA,8,0.0053713157,199902944449.90454
32,2048,524288,bits + MAGMA,16,0.0056242407,190913206115.0939
32,2048,524288,bits + zero computation,4,0.004214317855899032,254784252330.90085
32,2048,524288,bits + zero computation,8,0.0042174162578990934,254597070419.33884
32,2048,524288,bits + zero computation,16,0.004227818761899215,253970636981.05524
32,2048,524288,bits-fused,4,0.0023407966,458707870645.4034
32,2048,524288,bits-fused,8,0.0031869338999999997,336920017073.4636
32,2048,524288,bits-fused,16,0.0049292429,217830982522.69125
32,2048,524288,raftL2-fused,4,0.006367732699999999,168622314187.2774
32,2048,524288,raftL2-fused,8,0.006364186199999999,168716280488.46216
32,2048,524288,raftL2-fused,16,0.0063973993,167840363505.21375
32,4096,262144,bits + MAGMA,4,0.005081472,211305272173.1026
32,4096,262144,bits + MAGMA,8,0.0053151972,202013544107.0747
32,4096,262144,bits + MAGMA,16,0.0055677272,192851011809.63034
32,4096,262144,bits + zero computation,4,0.004211696955299779,254942802247.17007
32,4096,262144,bits + zero computation,8,0.004214964756700588,254745148768.57693
32,4096,262144,bits + zero computation,16,0.004224153359502207,254191013587.28473
32,4096,262144,bits-fused,4,0.0019976498,537502531224.44183
32,4096,262144,bits-fused,8,0.002672385,401791592154.5735
32,4096,262144,bits-fused,16,0.0039069134,274831232245.8952
32,4096,262144,raftL2-fused,4,0.0061790298,173771912218.3227
32,4096,262144,raftL2-fused,8,0.006185891099999999,173579166953.00375
32,4096,262144,raftL2-fused,16,0.006204706999999999,173052784603.68878
32,8192,131072,bits + MAGMA,4,0.0050547543,212422159470.73825
32,8192,131072,bits + MAGMA,8,0.0053274476,201549016455.83524
32,8192,131072,bits + MAGMA,16,0.0055350393,193989918734.63303
32,8192,131072,bits + zero computation,4,0.0042138669054009315,254811518281.17316
32,8192,131072,bits + zero computation,8,0.004218414056902894,254536849516.45728
32,8192,131072,bits + zero computation,16,0.004222047259906817,254317812639.4772
32,8192,131072,bits-fused,4,0.0017667849999999999,607737683985.318
32,8192,131072,bits-fused,8,0.0022787396,471199879091.0554
32,8192,131072,bits-fused,16,0.0032586258,329507556222.0123
32,8192,131072,raftL2-fused,4,0.0051334154,209167141237.0018
32,8192,131072,raftL2-fused,8,0.005131260899999999,209254965772.64276
32,8192,131072,raftL2-fused,16,0.0051395704,208916648753.36664
64,1024,1048576,bits + MAGMA,4,0.0051716131999999995,207622222017.6869
64,1024,1048576,bits + MAGMA,8,0.005399086799999999,198874710441.77325
64,1024,1048576,bits + MAGMA,16,0.005663858,189577814980.53094
64,1024,1048576,bits + zero computation,4,0.004227010107498314,254019223208.21616
64,1024,1048576,bits + zero computation,8,0.004233973761097658,253601435574.7052
64,1024,1048576,bits + zero computation,16,0.004253414368296347,252442327745.7621
64,1024,1048576,bits-fused,4,0.0027045139,397018415767.8021
64,1024,1048576,bits-fused,8,0.0038781202,276871723573.7046
64,1024,1048576,bits-fused,16,0.0060143589,178529722261.83575
64,1024,1048576,raftL2-fused,4,0.0105964722,101330122302.40173
64,1024,1048576,raftL2-fused,8,0.0106528494,100793861218.01364
64,1024,1048576,raftL2-fused,16,0.0106664199,100665624836.31458
64,2048,524288,bits + MAGMA,4,0.0051729502,207568560006.62833
64,2048,524288,bits + MAGMA,8,0.0053994219000000005,198862367839.78668
64,2048,524288,bits + MAGMA,16,0.0056427928,190285530951.97824
64,2048,524288,bits + zero computation,4,0.004233711855899032,253617123825.7286
64,2048,524288,bits + zero computation,8,0.004237472957899093,253392017994.6949
64,2048,524288,bits + zero computation,16,0.004248808761899215,252715969150.85394
64,2048,524288,bits-fused,4,0.0022839974,470115169132.85455
64,2048,524288,bits-fused,8,0.0031197066,344180386706.8781
64,2048,524288,bits-fused,16,0.0048462304,221562273225.80453
64,2048,524288,raftL2-fused,4,0.010589380800000001,101397980134.9669
64,2048,524288,raftL2-fused,8,0.0105835648,101453701497.62772
64,2048,524288,raftL2-fused,16,0.0106195488,101109928888.88086
64,4096,262144,bits + MAGMA,4,0.0050910173,210909089623.40393
64,4096,262144,bits + MAGMA,8,0.0053178352,201913331951.31732
64,4096,262144,bits + MAGMA,16,0.0055541633,193321975967.10922
64,4096,262144,bits + zero computation,4,0.004233222755299779,253646426391.27127
64,4096,262144,bits + zero computation,8,0.004237071456700588,253416029201.4815
64,4096,262144,bits + zero computation,16,0.004240248959502207,253226127582.38943
64,4096,262144,bits-fused,4,0.0019867473999999998,540452109815.269
64,4096,262144,bits-fused,8,0.0026337091999999998,407691868183.47296
64,4096,262144,bits-fused,16,0.0038529840999999994,278677979491.27277
64,4096,262144,raftL2-fused,4,0.010559987199999999,101680220218.44876
64,4096,262144,raftL2-fused,8,0.010618146,101123286871.36153
64,4096,262144,raftL2-fused,16,0.010648527199999999,100834773094.25478
64,8192,131072,bits + MAGMA,4,0.0051023542,210440471576.82623
64,8192,131072,bits + MAGMA,8,0.0053374071,201172929829.54214
64,8192,131072,bits + MAGMA,16,0.0055646498,192957663571.2098
64,8192,131072,bits + zero computation,4,0.004260981605400932,251994005944.31046
64,8192,131072,bits + zero computation,8,0.004263984656902893,251816530873.7069
64,8192,131072,bits + zero computation,16,0.004271240759906817,251388737923.40967
64,8192,131072,bits-fused,4,0.0018349429,585163616807.9126
64,8192,131072,bits-fused,8,0.0023449402000000003,457897316102.13336
64,8192,131072,bits-fused,16,0.0033803361999999995,317643500667.1822
64,8192,131072,raftL2-fused,4,0.0101785998,105490130774.17583
64,8192,131072,raftL2-fused,8,0.0101780782,105495536868.63991
64,8192,131072,raftL2-fused,16,0.01018143,105460806978.98036
128,1024,1048576,bits + MAGMA,4,0.005236999500000001,205029964963.7163
128,1024,1048576,bits + MAGMA,8,0.0054191731,198137576376.7354
128,1024,1048576,bits + MAGMA,16,0.0057103277,188035062155.88992
128,1024,1048576,bits + zero computation,4,0.004280108407498314,250867903747.2307
128,1024,1048576,bits + zero computation,8,0.004285185561097658,250570671605.866
128,1024,1048576,bits + zero computation,16,0.004310011468296347,249127370518.2104
128,1024,1048576,bits-fused,4,0.0028014854,383275894994.8481
128,1024,1048576,bits-fused,8,0.0038870108,276238446263.1285
128,1024,1048576,bits-fused,16,0.0060443730000000005,177643210304.8571
128,2048,524288,bits + MAGMA,4,0.005184315199999999,207113530442.7478
128,2048,524288,bits + MAGMA,8,0.0053989043,198881433034.47702
128,2048,524288,bits + MAGMA,16,0.0056185719,191105826019.59763
128,2048,524288,bits + zero computation,4,0.0042672289558990315,251625079201.72778
128,2048,524288,bits + zero computation,8,0.004269539057899093,251488933451.36768
128,2048,524288,bits + zero computation,16,0.004269002361899215,251520550464.7012
128,2048,524288,bits-fused,4,0.0023240750999999997,462008230284.8132
128,2048,524288,bits-fused,8,0.003190753,336516748240.93243
128,2048,524288,bits-fused,16,0.0049520555,216827502034.2563
128,4096,262144,bits + MAGMA,4,0.0051139416,209963646045.54733
128,4096,262144,bits + MAGMA,8,0.0053411077,201033546655.49994
128,4096,262144,bits + MAGMA,16,0.0055860651999999995,192217918258.45502
128,4096,262144,bits + zero computation,4,0.004281513555299779,250785571534.83536
128,4096,262144,bits + zero computation,8,0.004287770756700588,250419596785.12228
128,4096,262144,bits + zero computation,16,0.004292864059502207,250122484457.26678
128,4096,262144,bits-fused,4,0.0020604195999999997,521127746989.0114
128,4096,262144,bits-fused,8,0.0027038941999999997,397109407609.2179
128,4096,262144,bits-fused,16,0.003954116,271550410761.84918
128,8192,131072,bits + MAGMA,4,0.005191436,206829444492.81473
128,8192,131072,bits + MAGMA,8,0.0054284698,197798249517.75543
128,8192,131072,bits + MAGMA,16,0.0056257069,190863449356.0267
128,8192,131072,bits + zero computation,4,0.004350327305400932,246818629638.95828
128,8192,131072,bits + zero computation,8,0.004357650456902893,246403844140.16055
128,8192,131072,bits + zero computation,16,0.004353263859906817,246652134709.56107
128,8192,131072,bits-fused,4,0.0020202563,531487922596.7517
128,8192,131072,bits-fused,8,0.0026005988000000002,412882534591.6486
128,8192,131072,bits-fused,16,0.0036970378999999997,290433004216.7001
256,1024,1048576,bits + MAGMA,4,0.0051979426,206570542737.42847
256,1024,1048576,bits + MAGMA,8,0.0053969033,198955171940.91656
256,1024,1048576,bits + MAGMA,16,0.0056224755,190973144124.86102
256,1024,1048576,bits + zero computation,4,0.004265361607498314,251735239073.8478
256,1024,1048576,bits + zero computation,8,0.004269209361097658,251508355102.99963
256,1024,1048576,bits + zero computation,16,0.004289085068296347,250342860284.30243
256,1024,1048576,bits-fused,4,0.0028575678,375753752544.3841
256,1024,1048576,bits-fused,8,0.004104706099999999,261587991403.33096
256,1024,1048576,bits-fused,16,0.006297161399999999,170512038011.28555
256,2048,524288,bits + MAGMA,4,0.0051740964,207522578048.60382
256,2048,524288,bits + MAGMA,8,0.0054013209,198792451676.03354
256,2048,524288,bits + MAGMA,16,0.0056270106,190819228952.58096
256,2048,524288,bits + zero computation,4,0.004270597055899031,251426629566.19296
256,2048,524288,bits + zero computation,8,0.004276709057899094,251067306534.8684
256,2048,524288,bits + zero computation,16,0.004279812761899216,250885233475.381
256,2048,524288,bits-fused,4,0.0024232129,443106680391.14514
256,2048,524288,bits-fused,8,0.0033020816000000003,325171196253.90234
256,2048,524288,bits-fused,16,0.0057266593999999995,187498810213.857
256,4096,262144,bits + MAGMA,4,0.005129936999999999,209308968901.56744
256,4096,262144,bits + MAGMA,8,0.0053523688,200610582738.61847
256,4096,262144,bits + MAGMA,16,0.0055874149,192171485958.5602
256,4096,262144,bits + zero computation,4,0.004296876955299779,249888892600.39062
256,4096,262144,bits + zero computation,8,0.004297993256700589,249823989911.1131
256,4096,262144,bits + zero computation,16,0.004304950359502207,249420256758.58426
256,4096,262144,bits-fused,4,0.0023105809,464706439839.4361
256,4096,262144,bits-fused,8,0.0029703411999999997,361487705183.49884
256,4096,262144,bits-fused,16,0.004229960699999999,253842033095.012
256,8192,131072,bits + MAGMA,4,0.005243227,204786446209.55762
256,8192,131072,bits + MAGMA,8,0.0054742352,196144627472.34537
256,8192,131072,bits + MAGMA,16,0.0056804427,189024320938.92966
256,8192,131072,bits + zero computation,4,0.0043985787054009315,244111085856.341
256,8192,131072,bits + zero computation,8,0.0043975321569028935,244169180733.45438
256,8192,131072,bits + zero computation,16,0.004399744859906817,244046384094.8134
256,8192,131072,bits-fused,4,0.0023240352000000004,462016162233.68726
256,8192,131072,bits-fused,8,0.0028832732,372403774987.3997
256,8192,131072,bits-fused,16,0.0040503952,265095569933.52155
