point_count,query_count,algorithm,dim,time
1048576,1024,baseline,4,0.008061283
1048576,1024,baseline,4,0.008060902999999998
1048576,1024,baseline,4,0.008061653
1048576,1024,baseline,4,0.008062414
1048576,1024,baseline,4,0.008062034
1048576,1024,baseline,4,0.008061934
1048576,1024,baseline,4,0.008063466
1048576,1024,baseline,4,0.008063496999999998
1048576,1024,baseline,4,0.008062885
1048576,1024,baseline,4,0.008062325
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011904966
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011909784
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011895542
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011903243
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011902733
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011898285
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011898116
1048576,1024,cuBLAS GEMM + postprocessing,4,0.01190704
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011909583
1048576,1024,cuBLAS GEMM + postprocessing,4,0.011900849
1048576,1024,MAGMA-distance,4,0.003226648
1048576,1024,MAGMA-distance,4,0.003262673
1048576,1024,MAGMA-distance,4,0.003255873
1048576,1024,MAGMA-distance,4,0.003256454
1048576,1024,MAGMA-distance,4,0.003258997
1048576,1024,MAGMA-distance,4,0.003258246
1048576,1024,MAGMA-distance,4,0.003312779
1048576,1024,MAGMA-distance,4,0.003320591
1048576,1024,MAGMA-distance,4,0.003315463
1048576,1024,MAGMA-distance,4,0.003322283
1048576,1024,baseline,8,0.023450448
1048576,1024,baseline,8,0.023441363
1048576,1024,baseline,8,0.023435635
1048576,1024,baseline,8,0.023441894
1048576,1024,baseline,8,0.023428765
1048576,1024,baseline,8,0.023446031
1048576,1024,baseline,8,0.023436126
1048576,1024,baseline,8,0.023433582
1048576,1024,baseline,8,0.023430568
1048576,1024,baseline,8,0.023453462
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011925597
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011939198
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011924716
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011939719
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011923855
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011918456
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011926649
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011923324
1048576,1024,cuBLAS GEMM + postprocessing,8,0.01193416
1048576,1024,cuBLAS GEMM + postprocessing,8,0.011928601
1048576,1024,MAGMA-distance,8,0.003347281
1048576,1024,MAGMA-distance,8,0.003430718
1048576,1024,MAGMA-distance,8,0.003468104
1048576,1024,MAGMA-distance,8,0.003460843
1048576,1024,MAGMA-distance,8,0.003467132
1048576,1024,MAGMA-distance,8,0.003469846
1048576,1024,MAGMA-distance,8,0.003476997
1048576,1024,MAGMA-distance,8,0.003516668
1048576,1024,MAGMA-distance,8,0.00351151
1048576,1024,MAGMA-distance,8,0.003507675
1048576,1024,baseline,16,0.045869012
1048576,1024,baseline,16,0.045852507
1048576,1024,baseline,16,0.045861971
1048576,1024,baseline,16,0.045846218
1048576,1024,baseline,16,0.045858165
1048576,1024,baseline,16,0.045876173
1048576,1024,baseline,16,0.04584153
1048576,1024,baseline,16,0.045862352
1048576,1024,baseline,16,0.045867389
1048576,1024,baseline,16,0.04592033
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012061083
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012048123
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012058889
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012055825
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012059881
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012053051
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012060742
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012064778
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012050997
1048576,1024,cuBLAS GEMM + postprocessing,16,0.012052089
1048576,1024,MAGMA-distance,16,0.003783763
1048576,1024,MAGMA-distance,16,0.003793538
1048576,1024,MAGMA-distance,16,0.00378252
1048576,1024,MAGMA-distance,16,0.003777212
1048576,1024,MAGMA-distance,16,0.003781369
1048576,1024,MAGMA-distance,16,0.003783512
1048576,1024,MAGMA-distance,16,0.003780277
1048576,1024,MAGMA-distance,16,0.003784043
1048576,1024,MAGMA-distance,16,0.003789972
1048576,1024,MAGMA-distance,16,0.003794809
1048576,1024,baseline,32,0.0893785
1048576,1024,baseline,32,0.08934821399999998
1048576,1024,baseline,32,0.089248081
1048576,1024,baseline,32,0.089195888
1048576,1024,baseline,32,0.089228742
1048576,1024,baseline,32,0.089236654
1048576,1024,baseline,32,0.089254081
1048576,1024,baseline,32,0.089256604
1048576,1024,baseline,32,0.089224626
1048576,1024,baseline,32,0.089198647
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012442801
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012453147
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012421338
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012447749
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012458404
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012437063
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012457804
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012441108
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012461369
1048576,1024,cuBLAS GEMM + postprocessing,32,0.012455361
1048576,1024,MAGMA-distance,32,0.006051128
1048576,1024,MAGMA-distance,32,0.006048594
1048576,1024,MAGMA-distance,32,0.006050497
1048576,1024,MAGMA-distance,32,0.006049956
1048576,1024,MAGMA-distance,32,0.006050777
1048576,1024,MAGMA-distance,32,0.006051568
1048576,1024,MAGMA-distance,32,0.006047732
1048576,1024,MAGMA-distance,32,0.00605253
