k,query_count,point_count,algorithm,dim,time,throughput
8,4096,262144,bits + zero computation,16,0.009472957322916666,113348111619.00194
8,4096,262144,bits-fused,4,0.0032127949000000005,334208020561.7856
8,4096,262144,bits-fused,8,0.0040548159,264806553609.4993
8,4096,262144,bits-fused,16,0.0062208386,172604031874.41644
8,4096,262144,raftL2-fused,4,0.0094426622,113711769123.7541
8,4096,262144,raftL2-fused,8,0.0094496682,113627463025.633
8,4096,262144,raftL2-fused,16,0.009481905,113241149747.86185
8,8192,131072,bits + MAGMA,4,0.011536899,93070228316.98535
8,8192,131072,bits + MAGMA,8,0.012172824,88208112102.8284
8,8192,131072,bits + MAGMA,16,0.0128944648,83271530897.50572
8,8192,131072,bits + zero computation,4,0.009641688117013889,111364504946.52039
8,8192,131072,bits + zero computation,8,0.009635648089583334,111434312878.31837
8,8192,131072,bits + zero computation,16,0.009641837734722223,111362776842.14046
8,8192,131072,bits-fused,4,0.0034635329,310013461688.2086
8,8192,131072,bits-fused,8,0.0042899086000000005,250294802085.0607
8,8192,131072,bits-fused,16,0.006372441499999999,168497713788.34943
8,8192,131072,raftL2-fused,4,0.0094856367,113196600076.40816
8,8192,131072,raftL2-fused,8,0.0095142533,112856131757.60204
8,8192,131072,raftL2-fused,16,0.0094931269,113107286493.76846
16,1024,1048576,bits + MAGMA,4,0.0126719946,84733450249.4185
16,1024,1048576,bits + MAGMA,8,0.013195427,81372268135.01375
16,1024,1048576,bits + MAGMA,16,0.0137764057,77940636141.39935
16,1024,1048576,bits + zero computation,4,0.009643138309765625,111347757286.92178
16,1024,1048576,bits + zero computation,8,0.009660910875086807,111142917876.29726
16,1024,1048576,bits + zero computation,16,0.009701105605729166,110682417823.16873
16,1024,1048576,bits-fused,4,0.0034202301,313938475659.86865
16,1024,1048576,bits-fused,8,0.0046927823,228807081888.2862
16,1024,1048576,bits-fused,16,0.007187362899999999,149393016456.7035
16,1024,1048576,raftL2-fused,4,0.0126131234,85128939910.31595
16,1024,1048576,raftL2-fused,8,0.0126719997,84733416147.41357
16,1024,1048576,raftL2-fused,16,0.012778574400000001,84026730243.08563
16,2048,524288,bits + MAGMA,4,0.0124183302,86464267474.5434
16,2048,524288,bits + MAGMA,8,0.0130114215,82523022100.23709
16,2048,524288,bits + MAGMA,16,0.0136882593,78442539731.84158
16,2048,524288,bits + zero computation,4,0.00938876990842014,114364483790.04741
16,2048,524288,bits + zero computation,8,0.009405233272395834,114164294802.91681
16,2048,524288,bits + zero computation,16,0.009424559200347222,113930190386.03322
16,2048,524288,bits-fused,4,0.0030579565,351130509541.2574
16,2048,524288,bits-fused,8,0.0038167934,281320394234.595
16,2048,524288,bits-fused,16,0.0059383889,180813658734.94745
16,2048,524288,raftL2-fused,4,0.009820340299999999,109338555609.93137
16,2048,524288,raftL2-fused,8,0.0098244074,109293291725.66682
16,2048,524288,raftL2-fused,16,0.0098481387,109029925015.17064
16,4096,262144,bits + MAGMA,4,0.0114478446,93794234768.00166
16,4096,262144,bits + MAGMA,8,0.0119038619,90201132457.69426
16,4096,262144,bits + MAGMA,16,0.012515626299999999,85792096876.52628
16,4096,262144,bits + zero computation,4,0.0094562940390625,113547846499.3302
16,4096,262144,bits + zero computation,8,0.009461398233680555,113486590193.16074
16,4096,262144,bits + zero computation,16,0.009468852222916668,113397252245.76985
16,4096,262144,bits-fused,4,0.0031451014999999997,341401326475.4731
16,4096,262144,bits-fused,8,0.0038452363000000002,279239490171.2542
16,4096,262144,bits-fused,16,0.0061083692,175782076826.6594
16,4096,262144,raftL2-fused,4,0.0098161504,109385225393.44955
16,4096,262144,raftL2-fused,8,0.0098452299,109062138203.59846
16,4096,262144,raftL2-fused,16,0.0098488012,109022590891.56963
16,8192,131072,bits + MAGMA,4,0.0115822519,92705791004.25195
16,8192,131072,bits + MAGMA,8,0.012218610500000001,87877572003.7888
16,8192,131072,bits + MAGMA,16,0.012936123099999999,83003370924.9412
16,8192,131072,bits + zero computation,4,0.009684740617013889,110869445704.48068
16,8192,131072,bits + zero computation,8,0.009681925989583333,110901676500.64934
16,8192,131072,bits + zero computation,16,0.009688656034722222,110824640708.87874
16,8192,131072,bits-fused,4,0.0033206223999999998,323355592614.2039
16,8192,131072,bits-fused,8,0.0040304549,266407105560.21854
16,8192,131072,bits-fused,16,0.0061901193,173460602609.06442
16,8192,131072,raftL2-fused,4,0.0099704081,107692866052.29329
16,8192,131072,raftL2-fused,8,0.0100043046,107327981996.86963
16,8192,131072,raftL2-fused,16,0.009992327700000001,107456626347.43253
32,1024,1048576,bits + MAGMA,4,0.0126461302,84906750683.3039
32,1024,1048576,bits + MAGMA,8,0.0131851937,81435422825.83228
32,1024,1048576,bits + MAGMA,16,0.0137792432,77924586163.0485
32,1024,1048576,bits + zero computation,4,0.009645908109765625,111315784038.30446
32,1024,1048576,bits + zero computation,8,0.009659612975086804,111157851434.55511
32,1024,1048576,bits + zero computation,16,0.009701314605729167,110680033339.59457
32,1024,1048576,bits-fused,4,0.0034250030000000002,313500987882.3464
32,1024,1048576,bits-fused,8,0.0048168945,222911634041.39325
32,1024,1048576,bits-fused,16,0.0072770112,147552586424.49252
32,1024,1048576,raftL2-fused,4,0.013187033300000001,81424062529.66692
32,1024,1048576,raftL2-fused,8,0.0131979779,81356540534.89513
32,1024,1048576,raftL2-fused,16,0.013303521399999999,80711098341.22566
32,2048,524288,bits + MAGMA,4,0.012447780299999999,86259702382.44003
32,2048,524288,bits + MAGMA,8,0.0130138918,82507357560.78746
32,2048,524288,bits + MAGMA,16,0.013678848999999998,78496503909.06429
32,2048,524288,bits + zero computation,4,0.009402258708420139,114200412613.45178
32,2048,524288,bits + zero computation,8,0.009400114472395834,114226462576.93204
32,2048,524288,bits + zero computation,16,0.009420687500347222,113977013244.56677
32,2048,524288,bits-fused,4,0.0030733132,349375984198.42145
32,2048,524288,bits-fused,8,0.0040100399,267763376618.7713
32,2048,524288,bits-fused,16,0.0061593939,174325890084.73706
32,2048,524288,raftL2-fused,4,0.0102700803,104550479902.2847
32,2048,524288,raftL2-fused,8,0.0102966115,104281085481.37413
32,2048,524288,raftL2-fused,16,0.0103143174,104102073104.71172
32,4096,262144,bits + MAGMA,4,0.0114633395,93667453886.36533
32,4096,262144,bits + MAGMA,8,0.0119153517,90114152820.18071
32,4096,262144,bits + MAGMA,16,0.012525503399999999,85724444735.69023
32,4096,262144,bits + zero computation,4,0.0094679678390625,113407844455.28067
32,4096,262144,bits + zero computation,8,0.009469912533680555,113384555578.64397
32,4096,262144,bits + zero computation,16,0.009479459522916667,113270363294.89258
32,4096,262144,bits-fused,4,0.0031512794999999996,340732018216.72754
32,4096,262144,bits-fused,8,0.0040539286,264864512907.30673
32,4096,262144,bits-fused,16,0.0062650657,171385564879.23184
32,4096,262144,raftL2-fused,4,0.010286706,104381502105.72754
32,4096,262144,raftL2-fused,8,0.0102811521,104437889212.8247
32,4096,262144,raftL2-fused,16,0.0103007275,104239416487.81602
32,8192,131072,bits + MAGMA,4,0.011427849600000001,93958344009.0076
32,8192,131072,bits + MAGMA,8,0.012068054200000001,88973898045.63522
32,8192,131072,bits + MAGMA,16,0.012786060800000002,83977531531.83817
32,8192,131072,bits + zero computation,4,0.009528572617013889,112686534191.15092
32,8192,131072,bits + zero computation,8,0.009530575889583334,112662848125.84843
32,8192,131072,bits + zero computation,16,0.00953627623472222,112595503482.84103
32,8192,131072,bits-fused,4,0.0034130056,314603006804.3252
32,8192,131072,bits-fused,8,0.0041998166000000005,255663979231.855
32,8192,131072,bits-fused,16,0.0064410764,166702233806.7594
32,8192,131072,raftL2-fused,4,0.0104628157,102624556791.15137
32,8192,131072,raftL2-fused,8,0.0104981763,102278890477.38701
32,8192,131072,raftL2-fused,16,0.0104802505,102453831995.71423
64,1024,1048576,bits + MAGMA,4,0.012683551300000002,84656244816.85976
64,1024,1048576,bits + MAGMA,8,0.013219634,81223264123.65123
64,1024,1048576,bits + MAGMA,16,0.013815965699999998,77717464512.81361
64,1024,1048576,bits + zero computation,4,0.009664215609765625,111104911909.76648
64,1024,1048576,bits + zero computation,8,0.009689569175086805,110814196647.74525
64,1024,1048576,bits + zero computation,16,0.009714915605729166,110525079946.83798
64,1024,1048576,bits-fused,4,0.0033209458999999995,323324093897.4646
64,1024,1048576,bits-fused,8,0.0046460206,231110000674.55576
64,1024,1048576,bits-fused,16,0.0070474788,152358290740.79657
64,1024,1048576,raftL2-fused,4,0.0205175951,52332732894.21722
64,1024,1048576,raftL2-fused,8,0.0209212698,51322975816.69732
64,1024,1048576,raftL2-fused,16,0.021143405499999997,50783769152.04129
64,2048,524288,bits + MAGMA,4,0.0124618687,86162184006.96198
64,2048,524288,bits + MAGMA,8,0.0130199191,82469162500.40294
64,2048,524288,bits + MAGMA,16,0.013659974799999999,78604963751.47047
64,2048,524288,bits + zero computation,4,0.00940857980842014,114123687725.863
64,2048,524288,bits + zero computation,8,0.009414656572395834,114050025695.91925
64,2048,524288,bits + zero computation,16,0.009430371600347221,113859969628.39359
64,2048,524288,bits-fused,4,0.0032144185,334039212380.093
64,2048,524288,bits-fused,8,0.0041911249999999995,256194177935.51852
64,2048,524288,bits-fused,16,0.0062977581,170495882336.28726
64,2048,524288,raftL2-fused,4,0.0178503682,60152362795.51925
64,2048,524288,raftL2-fused,8,0.0178752613,60068594577.691574
64,2048,524288,raftL2-fused,16,0.0179905728,59683581836.81622
64,4096,262144,bits + MAGMA,4,0.0114738824,93581386540.96716
64,4096,262144,bits + MAGMA,8,0.0119199392,90079471546.29782
64,4096,262144,bits + MAGMA,16,0.012538691799999998,85634278370.25232
64,4096,262144,bits + zero computation,4,0.0094744071390625,113330766584.1187
64,4096,262144,bits + zero computation,8,0.009477834633680555,113289782476.7207
64,4096,262144,bits + zero computation,16,0.009489905122916666,113145685872.77844
64,4096,262144,bits-fused,4,0.0033054584,324839006898.4078
64,4096,262144,bits-fused,8,0.004283616,250662483285.14975
64,4096,262144,bits-fused,16,0.0063937275,167936751136.17215
64,4096,262144,raftL2-fused,4,0.0177466443,60503935608.829445
64,4096,262144,raftL2-fused,8,0.017738679200000003,60531103352.948616
64,4096,262144,raftL2-fused,16,0.017866745,60097226663.278625
64,8192,131072,bits + MAGMA,4,0.0115012401,93358786936.37567
64,8192,131072,bits + MAGMA,8,0.012129199,88525369564.79979
64,8192,131072,bits + MAGMA,16,0.0128410171,83618128972.04225
64,8192,131072,bits + zero computation,4,0.009597764917013888,111874153335.07343
64,8192,131072,bits + zero computation,8,0.009592767789583333,111932431551.81583
64,8192,131072,bits + zero computation,16,0.009595427634722221,111901403968.12901
64,8192,131072,bits-fused,4,0.0035034337,306482701242.49817
64,8192,131072,bits-fused,8,0.0044658458,240434146651.4585
64,8192,131072,bits-fused,16,0.0062895986,170717066745.72208
64,8192,131072,raftL2-fused,4,0.0225915416,47528488449.85417
64,8192,131072,raftL2-fused,8,0.0225391853,47638892431.48464
64,8192,131072,raftL2-fused,16,0.0226804422,47342190885.50222
128,1024,1048576,bits + MAGMA,4,0.0127234946,84390480583.8484
128,1024,1048576,bits + MAGMA,8,0.013245648099999998,81063743796.72673
128,1024,1048576,bits + MAGMA,16,0.013838356199999999,77591717432.45055
128,1024,1048576,bits + zero computation,4,0.009703135409765626,110659264109.55196
128,1024,1048576,bits + zero computation,8,0.009727503075086807,110382059580.11667
128,1024,1048576,bits + zero computation,16,0.009752936205729167,110094211768.68274
128,1024,1048576,bits-fused,4,0.0034803244000000005,308517741622.0166
128,1024,1048576,bits-fused,8,0.0048168937,222911671063.03384
128,1024,1048576,bits-fused,16,0.0075218546999999995,142749609880.12704
128,2048,524288,bits + MAGMA,4,0.012461011099999999,86168113918.13945
128,2048,524288,bits + MAGMA,8,0.0130511406,82271876222.06752
128,2048,524288,bits + MAGMA,16,0.0137083457,78327600390.17691
128,2048,524288,bits + zero computation,4,0.009438405408420138,113763053983.89641
128,2048,524288,bits + zero computation,8,0.009443813372395833,113697908001.7121
128,2048,524288,bits + zero computation,16,0.009464865100347223,113445021415.10811
128,2048,524288,bits-fused,4,0.0034387304000000002,312249493010.55994
128,2048,524288,bits-fused,8,0.0046172183999999995,232551664439.35165
128,2048,524288,bits-fused,16,0.0070476122,152355406842.61826
128,4096,262144,bits + MAGMA,4,0.0115110166,93279495748.44675
128,4096,262144,bits + MAGMA,8,0.0119597907,89779315619.6287
128,4096,262144,bits + MAGMA,16,0.012575824499999999,85381425607.5218
128,4096,262144,bits + zero computation,4,0.0095097294390625,112909818400.24388
128,4096,262144,bits + zero computation,8,0.009514463933680556,112853633319.16441
128,4096,262144,bits + zero computation,16,0.009525858922916667,112718635945.45418
128,4096,262144,bits-fused,4,0.0035916624,298953995230.7322
128,4096,262144,bits-fused,8,0.0047940239,223975066957.84305
128,4096,262144,bits-fused,16,0.0072043553,149040653783.41348
128,8192,131072,bits + MAGMA,4,0.0116132271,92458522919.95564
128,8192,131072,bits + MAGMA,8,0.0122517006,87640227186.09366
128,8192,131072,bits + MAGMA,16,0.0129683405,82797164679.62883
128,8192,131072,bits + zero computation,4,0.00971221211701389,110555845677.93933
128,8192,131072,bits + zero computation,8,0.009709271789583333,110589326086.42928
128,8192,131072,bits + zero computation,16,0.009719091934722222,110477586919.82042
128,8192,131072,bits-fused,4,0.0037175284000000005,288832177852.36017
128,8192,131072,bits-fused,8,0.0048998607,219137214247.74384
128,8192,131072,bits-fused,16,0.0071980396,149171424952.98303
256,1024,1048576,bits + MAGMA,4,0.012722462,84397330013.64044
256,1024,1048576,bits + MAGMA,8,0.0132504151,81034580116.66367
256,1024,1048576,bits + MAGMA,16,0.0138500535,77526186017.9818
256,1024,1048576,bits + zero computation,4,0.009712447709765626,110553163948.60785
256,1024,1048576,bits + zero computation,8,0.009739810575086804,110242577688.98451
256,1024,1048576,bits + zero computation,16,0.009763738805729167,109972403539.71265
256,1024,1048576,bits-fused,4,0.0040347132,266125935295.72314
256,1024,1048576,bits-fused,8,0.0055919107,192016983389.9529
256,1024,1048576,bits-fused,16,0.0084613873,126899028011.63588
256,2048,524288,bits + MAGMA,4,0.0125810274,85346116009.57169
256,2048,524288,bits + MAGMA,8,0.0131322791,81763554964.34735
256,2048,524288,bits + MAGMA,16,0.013773929199999998,77954649570.87192
256,2048,524288,bits + zero computation,4,0.009528841308420138,112683356690.09311
256,2048,524288,bits + zero computation,8,0.009534298472395833,112618859909.69864
256,2048,524288,bits + zero computation,16,0.009551127600347221,112420424993.6903
256,2048,524288,bits-fused,4,0.0042988964,249771505077.44266
256,2048,524288,bits-fused,8,0.0057983671,185180035255.09793
256,2048,524288,bits-fused,16,0.0086375217,124311331570.95282
256,4096,262144,bits + MAGMA,4,0.011634795,92287128737.54974
256,4096,262144,bits + MAGMA,8,0.012102269799999999,88722350579.22772
256,4096,262144,bits + MAGMA,16,0.0127063927,84504064162.91542
256,4096,262144,bits + zero computation,4,0.0096400172390625,111383807453.06866
256,4096,262144,bits + zero computation,8,0.009646404333680556,111310057805.7894
256,4096,262144,bits + zero computation,16,0.009655992322916666,111199531657.8367
256,4096,262144,bits-fused,4,0.004418114900000001,243031665835.58066
256,4096,262144,bits-fused,8,0.0059132234,181583165621.64725
256,4096,262144,bits-fused,16,0.008660385699999999,123983141305.12688
256,8192,131072,bits + MAGMA,4,0.011933550099999999,89976730729.94432
256,8192,131072,bits + MAGMA,8,0.0125794567,85356772522.61618
256,8192,131072,bits + MAGMA,16,0.013286960300000001,80811698067.61595
256,8192,131072,bits + zero computation,4,0.010023274517013889,107124854475.19069
256,8192,131072,bits + zero computation,8,0.010030643989583334,107046150288.56213
256,8192,131072,bits + zero computation,16,0.010034883534722223,107000925350.5225
256,8192,131072,bits-fused,4,0.0045613664,235399161093.48288
256,8192,131072,bits-fused,8,0.0059678832,179920046692.6028
256,8192,131072,bits-fused,16,0.008413325699999998,127623945902.86696
