k,query_count,point_count,algorithm,dim,time,throughput
16,4096,262144,raftL2-fused,4,0.0034403260999999997,312104664729.3116
16,4096,262144,raftL2-fused,8,0.0033570288000000005,319848856822.4377
16,4096,262144,raftL2-fused,16,0.0035433749,303028004177.5992
16,8192,131072,bits + MAGMA,4,0.0056403555,190367756784.12466
16,8192,131072,bits + MAGMA,8,0.005644879199999999,190215199645.01633
16,8192,131072,bits + MAGMA,16,0.0056451471,190206172661.1163
16,8192,131072,bits + zero computation,4,0.00537731803908109,199679806214.97473
16,8192,131072,bits + zero computation,8,0.00537905327258923,199615391331.3355
16,8192,131072,bits + zero computation,16,0.00537898603960551,199617886362.60287
16,8192,131072,bits-fused,4,0.0011478005,935477745479.2885
16,8192,131072,bits-fused,8,0.0014945007,718461907712.723
16,8192,131072,bits-fused,16,0.002135579,502787217892.6652
16,8192,131072,raftL2-fused,4,0.0030415042,353029867261.0743
16,8192,131072,raftL2-fused,8,0.0031886215,336741699822.32135
16,8192,131072,raftL2-fused,16,0.0029797029999999998,360351962594.9298
32,1024,1048576,bits + MAGMA,4,0.0060916917000000004,176263323372.06097
32,1024,1048576,bits + MAGMA,8,0.0062055174999999995,173030182253.13202
32,1024,1048576,bits + MAGMA,16,0.0064074360999999995,167577453328.0168
32,1024,1048576,bits + zero computation,4,0.005379144930174742,199611989998.03107
32,1024,1048576,bits + zero computation,8,0.005393640654776534,199075521104.48978
32,1024,1048576,bits + zero computation,16,0.005412344503980119,198387560734.61212
32,1024,1048576,bits-fused,4,0.0018088447,593606418505.6904
32,1024,1048576,bits-fused,8,0.0025565696,419993190875.7735
32,1024,1048576,bits-fused,16,0.0037474036,286529538478.32135
32,1024,1048576,raftL2-fused,4,0.004521007299999999,237500572936.47815
32,1024,1048576,raftL2-fused,8,0.0045313474,236958619416.37933
32,1024,1048576,raftL2-fused,16,0.0045270602,237183023101.83548
32,2048,524288,bits + MAGMA,4,0.006077059,176687740566.61288
32,2048,524288,bits + MAGMA,8,0.0062081962,172955523538.38303
32,2048,524288,bits + MAGMA,16,0.0064219791,167197963008.00793
32,2048,524288,bits + zero computation,4,0.005370663899861067,199927205280.48245
32,2048,524288,bits + zero computation,8,0.005371414594149186,199899263998.27216
32,2048,524288,bits + zero computation,16,0.005387525882725423,199301469240.79727
32,2048,524288,bits-fused,4,0.0015380355999999999,698125468617.2415
32,2048,524288,bits-fused,8,0.0021106413999999996,508727737454.59564
32,2048,524288,bits-fused,16,0.0032261091999999996,332828728798.1449
32,2048,524288,raftL2-fused,4,0.004528864,237088555540.63892
32,2048,524288,raftL2-fused,8,0.0046062515,233105340427.02618
32,2048,524288,raftL2-fused,16,0.0046202463,232399260619.50418
32,4096,262144,bits + MAGMA,4,0.0056814027,188992381054.0661
32,4096,262144,bits + MAGMA,8,0.0057449714,186901160900.47028
32,4096,262144,bits + MAGMA,16,0.0058942064,182169023466.84024
32,4096,262144,bits + zero computation,4,0.005379407516691453,199602246282.39236
32,4096,262144,bits + zero computation,8,0.005379078027809956,199614472675.19272
32,4096,262144,bits + zero computation,16,0.005377735350046963,199664311110.18195
32,4096,262144,bits-fused,4,0.0012591748,852734524229.6781
32,4096,262144,bits-fused,8,0.0016823438,638241615061.0833
32,4096,262144,bits-fused,16,0.0025078501,428152314207.2966
32,4096,262144,raftL2-fused,4,0.0036934512000000004,290715042884.55194
32,4096,262144,raftL2-fused,8,0.0036883082999999996,291120409863.78503
32,4096,262144,raftL2-fused,16,0.0035462958000000004,302778415720.4258
32,8192,131072,bits + MAGMA,4,0.005656186,189834956629.78552
32,8192,131072,bits + MAGMA,8,0.0056566601000000005,189819046048.03812
32,8192,131072,bits + MAGMA,16,0.005658129,189769767355.95813
32,8192,131072,bits + zero computation,4,0.005393139739081089,199094011271.24323
32,8192,131072,bits + zero computation,8,0.005392127172589229,199131398357.65466
32,8192,131072,bits + zero computation,16,0.0053938230396055106,199068789635.0657
32,8192,131072,bits-fused,4,0.0011304400000000001,949844152719.295
32,8192,131072,bits-fused,8,0.001484151,723472088756.4675
32,8192,131072,bits-fused,16,0.0021495997,499507803243.55273
32,8192,131072,raftL2-fused,4,0.0031282084,343244978179.84247
32,8192,131072,raftL2-fused,8,0.0031921066,336374049663.62964
32,8192,131072,raftL2-fused,16,0.0032473119,330655587472.21045
64,1024,1048576,bits + MAGMA,4,0.0060926805,176234717051.05823
64,1024,1048576,bits + MAGMA,8,0.0062036301,173082825167.15494
64,1024,1048576,bits + MAGMA,16,0.0064039551,167668543459.96274
64,1024,1048576,bits + zero computation,4,0.005380064130174741,199577885694.29663
64,1024,1048576,bits + zero computation,8,0.005391987254776534,199136565660.2429
64,1024,1048576,bits + zero computation,16,0.005413736503980119,198336550589.52298
64,1024,1048576,bits-fused,4,0.0017628681,609088010611.798
64,1024,1048576,bits-fused,8,0.0025672004999999997,418253978993.84955
64,1024,1048576,bits-fused,16,0.0037601416,285558880016.6462
64,1024,1048576,raftL2-fused,4,0.0048186220999999994,222831714485.35052
64,1024,1048576,raftL2-fused,8,0.0048244342,222563264309.83347
64,1024,1048576,raftL2-fused,16,0.004823093999999999,222625108281.11584
64,2048,524288,bits + MAGMA,4,0.0060779856,176660804198.02243
64,2048,524288,bits + MAGMA,8,0.006212098,172846890696.1867
64,2048,524288,bits + MAGMA,16,0.0064223081,167189397842.8098
64,2048,524288,bits + zero computation,4,0.005373239499861068,199831372494.7051
64,2048,524288,bits + zero computation,8,0.0053739995941491855,199803108502.0942
64,2048,524288,bits + zero computation,16,0.005387860082725422,199289106902.13266
64,2048,524288,bits-fused,4,0.0015037698000000001,714033373991.1521
64,2048,524288,bits-fused,8,0.0020997454,511367627713.34094
64,2048,524288,bits-fused,16,0.0032558118,329792349791.22565
64,2048,524288,raftL2-fused,4,0.004819736199999999,222780206103.39633
64,2048,524288,raftL2-fused,8,0.0048619786,220844621570.3212
64,2048,524288,raftL2-fused,16,0.0048146943,223013499320.19568
64,4096,262144,bits + MAGMA,4,0.0056865939,188819852952.74908
64,4096,262144,bits + MAGMA,8,0.0057547292,186584248655.87073
64,4096,262144,bits + MAGMA,16,0.0059022824,181919764462.64246
64,4096,262144,bits + zero computation,4,0.005385100516691452,199391231541.89432
64,4096,262144,bits + zero computation,8,0.005389416927809957,199231538101.90106
64,4096,262144,bits + zero computation,16,0.005382371250046963,199492337878.1483
64,4096,262144,bits-fused,4,0.0012410353,865198454870.7035
64,4096,262144,bits-fused,8,0.0016648461,644949598644.5834
64,4096,262144,bits-fused,16,0.0024647484000000002,435639525721.97626
64,4096,262144,raftL2-fused,4,0.0039473495999999995,272015892385.10825
64,4096,262144,raftL2-fused,8,0.0039513034999999995,271743697744.3014
64,4096,262144,raftL2-fused,16,0.0039082569,274736756429.70148
64,8192,131072,bits + MAGMA,4,0.0056637901,189580087722.53055
64,8192,131072,bits + MAGMA,8,0.0056679412,189441242615.57263
64,8192,131072,bits + MAGMA,16,0.0056668421,189477985278.6087
64,8192,131072,bits + zero computation,4,0.0053973934390810895,198937104756.03302
64,8192,131072,bits + zero computation,8,0.00539940407258923,198863024430.97168
64,8192,131072,bits + zero computation,16,0.005399466139605511,198860738494.8706
64,8192,131072,bits-fused,4,0.0011670334000000002,920060920278.7168
64,8192,131072,bits-fused,8,0.0015285564,702454828621.3057
64,8192,131072,bits-fused,16,0.002204452,487078795092.8394
64,8192,131072,raftL2-fused,4,0.0034811215,308447097867.74176
64,8192,131072,raftL2-fused,8,0.0034809038,308466388528.1748
64,8192,131072,raftL2-fused,16,0.0033500470000000005,320515450678.75165
128,1024,1048576,bits + MAGMA,4,0.0060936125,176207762472.58914
128,1024,1048576,bits + MAGMA,8,0.0062076111000000005,172971825506.27243
128,1024,1048576,bits + MAGMA,16,0.0064075091,167575544137.73676
128,1024,1048576,bits + zero computation,4,0.005380837930174741,199549185077.41238
128,1024,1048576,bits + zero computation,8,0.005394239454776534,199053422266.82477
128,1024,1048576,bits + zero computation,16,0.005415112603980119,198286148880.9665
128,1024,1048576,bits-fused,4,0.0017424319,616231729917.2495
128,1024,1048576,bits-fused,8,0.0025412347999999997,422527593278.6691
128,1024,1048576,bits-fused,16,0.0037727705,284603005669.176
128,2048,524288,bits + MAGMA,4,0.0060806656,176582942498.92642
128,2048,524288,bits + MAGMA,8,0.0062139142,172796371086.03784
128,2048,524288,bits + MAGMA,16,0.006422829,167175838559.6129
128,2048,524288,bits + zero computation,4,0.005375132499861068,199760996408.50775
128,2048,524288,bits + zero computation,8,0.005377688594149186,199666047076.1005
128,2048,524288,bits + zero computation,16,0.005389587082725422,199225248153.3385
128,2048,524288,bits-fused,4,0.001492275,719533480089.1257
128,2048,524288,bits-fused,8,0.002121506,506122454520.51514
128,2048,524288,bits-fused,16,0.0032283342,332599339932.0306
128,4096,262144,bits + MAGMA,4,0.0057003787,188363244006.9289
128,4096,262144,bits + MAGMA,8,0.0057604811,186397942352.41913
128,4096,262144,bits + MAGMA,16,0.0059096674000000005,181692428917.40402
128,4096,262144,bits + zero computation,4,0.005394470416691452,199044899880.74667
128,4096,262144,bits + zero computation,8,0.005393459827809956,199082195525.68704
128,4096,262144,bits + zero computation,16,0.005389925250046963,199212748635.17715
128,4096,262144,bits-fused,4,0.001272891,843545774147.1973
