algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.103463553
sort-in-registers,uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.103441752
sort-in-registers,uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.10360553
sort-in-registers,uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.105652568
sort-in-registers,uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.105640959
sort-in-registers,uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.103489082
sort-in-registers,uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.103445633
sort-in-registers,uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.103426394
sort-in-registers,uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.103498473
sort-in-registers,uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.103420213
bits (sort-in-registers + buffer),uniform,ascending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.02129025
bits (sort-in-registers + buffer),uniform,ascending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.021277481
bits (sort-in-registers + buffer),uniform,ascending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.021272761
bits (sort-in-registers + buffer),uniform,ascending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.02128342
bits (sort-in-registers + buffer),uniform,ascending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.02129936
bits (sort-in-registers + buffer),uniform,ascending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.0212609
bits (sort-in-registers + buffer),uniform,ascending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.02130229
bits (sort-in-registers + buffer),uniform,ascending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.02127791
bits (sort-in-registers + buffer),uniform,ascending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.02127445
bits (sort-in-registers + buffer),uniform,ascending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.0212827
sort-in-registers,uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.105637059
sort-in-registers,uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.105641149
sort-in-registers,uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.105769978
sort-in-registers,uniform,ascending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.10563896
sort-in-registers,uniform,ascending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.105648909
sort-in-registers,uniform,ascending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.105641719
sort-in-registers,uniform,ascending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.10561018
sort-in-registers,uniform,ascending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.10564067
sort-in-registers,uniform,ascending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.10564221
sort-in-registers,uniform,ascending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.10563189
bits (sort-in-registers + buffer),uniform,ascending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.02130182
bits (sort-in-registers + buffer),uniform,ascending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.0212896
bits (sort-in-registers + buffer),uniform,ascending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.02127227
bits (sort-in-registers + buffer),uniform,ascending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.02126845
bits (sort-in-registers + buffer),uniform,ascending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.02128104
bits (sort-in-registers + buffer),uniform,ascending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.021289761
bits (sort-in-registers + buffer),uniform,ascending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.0212872
bits (sort-in-registers + buffer),uniform,ascending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.02128736
bits (sort-in-registers + buffer),uniform,ascending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.021295809
