algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070534173,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070431353,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070508456,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070480468,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070601219,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070445586,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070449277,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070444701,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070501173,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070492981,volta05,108414,random
bits (random data),uniform,identity,10,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012553128,volta05,108414,random
bits (random data),uniform,identity,11,1048576,1024,1,512,2048,"1,1,1",1,selection,0.01255059,volta05,108414,random
bits (random data),uniform,identity,12,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012546358,volta05,108414,random
bits (random data),uniform,identity,13,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012544994,volta05,108414,random
bits (random data),uniform,identity,14,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012554618,volta05,108414,random
bits (random data),uniform,identity,15,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012540731,volta05,108414,random
bits (random data),uniform,identity,16,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012549537,volta05,108414,random
bits (random data),uniform,identity,17,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012528361,volta05,108414,random
bits (random data),uniform,identity,18,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012543681,volta05,108414,random
bits (random data),uniform,identity,19,1048576,1024,1,512,2048,"1,1,1",1,selection,0.012557338,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,64,32,"1,1,1",1,selection,0.045381623,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,64,32,"1,1,1",1,selection,0.042832288,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,64,32,"1,1,1",1,selection,0.04234649,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,64,32,"1,1,1",1,selection,0.043095707,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,64,32,"1,1,1",1,selection,0.044364871,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,64,32,"1,1,1",1,selection,0.04284613,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,64,32,"1,1,1",1,selection,0.042496062,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,64,32,"1,1,1",1,selection,0.042524273,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,64,32,"1,1,1",1,selection,0.043161823,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,64,32,"1,1,1",1,selection,0.043016108,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,128,32,"1,1,1",1,selection,0.008699518999999998,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,128,32,"1,1,1",1,selection,0.008702123,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,128,32,"1,1,1",1,selection,0.008697712,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,128,32,"1,1,1",1,selection,0.008684636,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,128,32,"1,1,1",1,selection,0.00869466,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,128,32,"1,1,1",1,selection,0.008695945,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,128,32,"1,1,1",1,selection,0.008698771,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,128,32,"1,1,1",1,selection,0.008687092,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,128,32,"1,1,1",1,selection,0.008684392,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,128,32,"1,1,1",1,selection,0.00868461,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,64,64,"1,1,1",1,selection,0.042406124,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,64,64,"1,1,1",1,selection,0.04309442,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,64,64,"1,1,1",1,selection,0.04240483,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,64,64,"1,1,1",1,selection,0.042552583,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,64,64,"1,1,1",1,selection,0.042759032,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,64,64,"1,1,1",1,selection,0.042809441,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,64,64,"1,1,1",1,selection,0.042616881,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,64,64,"1,1,1",1,selection,0.045363917,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,64,64,"1,1,1",1,selection,0.042484449,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,64,64,"1,1,1",1,selection,0.042396429,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,128,64,"1,1,1",1,selection,0.008748451,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,128,64,"1,1,1",1,selection,0.008745532,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,128,64,"1,1,1",1,selection,0.00874484,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,128,64,"1,1,1",1,selection,0.008743222,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,128,64,"1,1,1",1,selection,0.008742872,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,128,64,"1,1,1",1,selection,0.008742718,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,128,64,"1,1,1",1,selection,0.008750811,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,128,64,"1,1,1",1,selection,0.008749234999999998,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,128,64,"1,1,1",1,selection,0.008756623,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,128,64,"1,1,1",1,selection,0.008748119,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,64,128,"1,1,1",1,selection,0.040303284,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,64,128,"1,1,1",1,selection,0.04060322,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,64,128,"1,1,1",1,selection,0.040394944,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,64,128,"1,1,1",1,selection,0.040460495,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,64,128,"1,1,1",1,selection,0.04344785,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,64,128,"1,1,1",1,selection,0.040416862,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,64,128,"1,1,1",1,selection,0.04034902,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,64,128,"1,1,1",1,selection,0.040288936,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,64,128,"1,1,1",1,selection,0.04164579,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,64,128,"1,1,1",1,selection,0.040080079,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,128,128,"1,1,1",1,selection,0.008856282999999998,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,128,128,"1,1,1",1,selection,0.008850666,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,128,128,"1,1,1",1,selection,0.00885959,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,128,128,"1,1,1",1,selection,0.008851976,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,128,128,"1,1,1",1,selection,0.008852024,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,128,128,"1,1,1",1,selection,0.00886227,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,128,128,"1,1,1",1,selection,0.008848015,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,128,128,"1,1,1",1,selection,0.008853948,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,128,128,"1,1,1",1,selection,0.008845316,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,128,128,"1,1,1",1,selection,0.008859831,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,64,256,"1,1,1",1,selection,0.045592962,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,64,256,"1,1,1",1,selection,0.045421108,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,64,256,"1,1,1",1,selection,0.045435888,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,64,256,"1,1,1",1,selection,0.045655111,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,64,256,"1,1,1",1,selection,0.045454705,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,64,256,"1,1,1",1,selection,0.04545368,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,64,256,"1,1,1",1,selection,0.045606338,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,64,256,"1,1,1",1,selection,0.044193796,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,64,256,"1,1,1",1,selection,0.045319362,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,64,256,"1,1,1",1,selection,0.045562356,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,128,256,"1,1,1",1,selection,0.009138867,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,128,256,"1,1,1",1,selection,0.009140428,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,128,256,"1,1,1",1,selection,0.009140431,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,128,256,"1,1,1",1,selection,0.009146153,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,128,256,"1,1,1",1,selection,0.009137603,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,128,256,"1,1,1",1,selection,0.00914518,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,128,256,"1,1,1",1,selection,0.009149557,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,128,256,"1,1,1",1,selection,0.009133301000000002,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,128,256,"1,1,1",1,selection,0.009151523000000002,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,128,256,"1,1,1",1,selection,0.009133355,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,64,512,"1,1,1",1,selection,0.052088734,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,64,512,"1,1,1",1,selection,0.051886927,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,64,512,"1,1,1",1,selection,0.050870319,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,64,512,"1,1,1",1,selection,0.053749941,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,64,512,"1,1,1",1,selection,0.052368904,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,64,512,"1,1,1",1,selection,0.055051925,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,64,512,"1,1,1",1,selection,0.0509408,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,64,512,"1,1,1",1,selection,0.051184296,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,64,512,"1,1,1",1,selection,0.052144497,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,64,512,"1,1,1",1,selection,0.050969012,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,256,512,"1,1,1",1,selection,0.010868979,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,256,512,"1,1,1",1,selection,0.010852407,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,256,512,"1,1,1",1,selection,0.010855573,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,256,512,"1,1,1",1,selection,0.010855968,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,256,512,"1,1,1",1,selection,0.010860636,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,256,512,"1,1,1",1,selection,0.010859867,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,256,512,"1,1,1",1,selection,0.01085468,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,256,512,"1,1,1",1,selection,0.010860239,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,256,512,"1,1,1",1,selection,0.010851054,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,256,512,"1,1,1",1,selection,0.010855674,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,256,1024,"1,1,1",1,selection,0.056769805,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,256,1024,"1,1,1",1,selection,0.056748581,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,256,1024,"1,1,1",1,selection,0.056771277,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,256,1024,"1,1,1",1,selection,0.056732377,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,256,1024,"1,1,1",1,selection,0.056758835,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,256,1024,"1,1,1",1,selection,0.05675312,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,256,1024,"1,1,1",1,selection,0.056773776,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,256,1024,"1,1,1",1,selection,0.056747738,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,256,1024,"1,1,1",1,selection,0.056764038,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,256,1024,"1,1,1",1,selection,0.056818557,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,512,1024,"1,1,1",1,selection,0.013271613,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,512,1024,"1,1,1",1,selection,0.013265502,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,512,1024,"1,1,1",1,selection,0.013267406,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,512,1024,"1,1,1",1,selection,0.013265479,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,512,1024,"1,1,1",1,selection,0.013267658,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,512,1024,"1,1,1",1,selection,0.013261728,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,512,1024,"1,1,1",1,selection,0.013268347,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,512,1024,"1,1,1",1,selection,0.013251004,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,512,1024,"1,1,1",1,selection,0.01325559,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,512,1024,"1,1,1",1,selection,0.013262733,volta05,108414,random
sort-in-registers (any data),uniform,identity,10,262144,4096,1,256,2048,"1,1,1",1,selection,0.065826935,volta05,108414,random
sort-in-registers (any data),uniform,identity,11,262144,4096,1,256,2048,"1,1,1",1,selection,0.066291985,volta05,108414,random
sort-in-registers (any data),uniform,identity,12,262144,4096,1,256,2048,"1,1,1",1,selection,0.066347223,volta05,108414,random
sort-in-registers (any data),uniform,identity,13,262144,4096,1,256,2048,"1,1,1",1,selection,0.06603428,volta05,108414,random
sort-in-registers (any data),uniform,identity,14,262144,4096,1,256,2048,"1,1,1",1,selection,0.0659903,volta05,108414,random
sort-in-registers (any data),uniform,identity,15,262144,4096,1,256,2048,"1,1,1",1,selection,0.066124514,volta05,108414,random
sort-in-registers (any data),uniform,identity,16,262144,4096,1,256,2048,"1,1,1",1,selection,0.066106103,volta05,108414,random
sort-in-registers (any data),uniform,identity,17,262144,4096,1,256,2048,"1,1,1",1,selection,0.066267934,volta05,108414,random
sort-in-registers (any data),uniform,identity,18,262144,4096,1,256,2048,"1,1,1",1,selection,0.066128113,volta05,108414,random
sort-in-registers (any data),uniform,identity,19,262144,4096,1,256,2048,"1,1,1",1,selection,0.066317987,volta05,108414,random
bits (random data),uniform,identity,10,262144,4096,1,512,2048,"1,1,1",1,selection,0.015349975,volta05,108414,random
bits (random data),uniform,identity,11,262144,4096,1,512,2048,"1,1,1",1,selection,0.015353554,volta05,108414,random
bits (random data),uniform,identity,12,262144,4096,1,512,2048,"1,1,1",1,selection,0.015349977,volta05,108414,random
bits (random data),uniform,identity,13,262144,4096,1,512,2048,"1,1,1",1,selection,0.015346309,volta05,108414,random
bits (random data),uniform,identity,14,262144,4096,1,512,2048,"1,1,1",1,selection,0.015347641,volta05,108414,random
bits (random data),uniform,identity,15,262144,4096,1,512,2048,"1,1,1",1,selection,0.01534463,volta05,108414,random
bits (random data),uniform,identity,16,262144,4096,1,512,2048,"1,1,1",1,selection,0.015335667,volta05,108414,random
bits (random data),uniform,identity,17,262144,4096,1,512,2048,"1,1,1",1,selection,0.015345432,volta05,108414,random
bits (random data),uniform,identity,18,262144,4096,1,512,2048,"1,1,1",1,selection,0.015360224,volta05,108414,random
bits (random data),uniform,identity,19,262144,4096,1,512,2048,"1,1,1",1,selection,0.015356498,volta05,108414,random
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.148196588,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.148240236,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.148183744,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.148183091,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.148174805,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.148225201,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.148195986,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.14821693,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.148222323,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.148268954,volta05,108410,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.170122313,volta05,108410,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.170109844,volta05,108410,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.170121756,volta05,108410,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.170103507,volta05,108410,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.170099053,volta05,108410,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.170123787,volta05,108410,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.170125531,volta05,108410,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.170114776,volta05,108410,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.170115344,volta05,108410,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.170125535,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.148166973,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.148186771,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.148198665,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.148251021,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.148216264,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.148291796,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.14825559,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.148201315,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.148251371,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.148212419,volta05,108410,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.170105289,volta05,108410,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.170115288,volta05,108410,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.170119617,volta05,108410,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.170096012,volta05,108410,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.170100235,volta05,108410,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.170104235,volta05,108410,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.170100695,volta05,108410,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.170101719,volta05,108410,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.170108252,volta05,108410,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.170097858,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.148255432,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.148193625,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.148212364,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.148247846,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.148247713,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.148545114,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.148200313,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.14821785,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.148226905,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.148243701,volta05,108410,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.170092901,volta05,108410,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.170115345,volta05,108410,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.170117957,volta05,108410,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.170088955,volta05,108410,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.170088974,volta05,108410,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.170094389,volta05,108410,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.170112816,volta05,108410,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.170106472,volta05,108410,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.170088968,volta05,108410,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.170098381,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.148269168,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.148301267,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.148283659,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.148215506,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.148303811,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.148260973,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.148255685,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.148279857,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.148218679,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.14819936,volta05,108410,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.170073004,volta05,108410,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.170066846,volta05,108410,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.170097615,volta05,108410,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.170109751,volta05,108410,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.170105363,volta05,108410,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.170134723,volta05,108410,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.170099771,volta05,108410,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.170084518,volta05,108410,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.170080771,volta05,108410,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.170071544,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,256,512,"1,1,1",1,selection,0.132597316,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,256,512,"1,1,1",1,selection,0.131413908,volta05,108410,descending
