point_count,query_count,algorithm,dim,time
1048576,1024,baseline,4,0.006084584
1048576,1024,baseline,4,0.006084283
1048576,1024,baseline,4,0.006084844
1048576,1024,baseline,4,0.006085695
1048576,1024,baseline,4,0.006083942
1048576,1024,baseline,4,0.006085414
1048576,1024,baseline,4,0.006087178
1048576,1024,baseline,4,0.006084984
1048576,1024,baseline,4,0.006085776
1048576,1024,baseline,4,0.006085244
1048576,1024,Kuang et al.,4,0.008786116
1048576,1024,Kuang et al.,4,0.008786986999999998
1048576,1024,Kuang et al.,4,0.008787688
1048576,1024,Kuang et al.,4,0.008785543999999998
1048576,1024,Kuang et al.,4,0.008786515999999998
1048576,1024,Kuang et al.,4,0.008788389
1048576,1024,Kuang et al.,4,0.008787817999999998
1048576,1024,Kuang et al.,4,0.008788028
1048576,1024,Kuang et al.,4,0.0087895
1048576,1024,Kuang et al.,4,0.008785645
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010398396
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010392576
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010387939
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010389421
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010385566
1048576,1024,cuBLAS GEMM + postprocessing,4,0.01039552
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010404365
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010398466
1048576,1024,cuBLAS GEMM + postprocessing,4,0.01039502
1048576,1024,cuBLAS GEMM + postprocessing,4,0.010385065
1048576,1024,MAGMA-distance (unexpanded),4,0.002868586
1048576,1024,MAGMA-distance (unexpanded),4,0.002880044
1048576,1024,MAGMA-distance (unexpanded),4,0.002879904
1048576,1024,MAGMA-distance (unexpanded),4,0.002868286
1048576,1024,MAGMA-distance (unexpanded),4,0.002867806
1048576,1024,MAGMA-distance (unexpanded),4,0.002872042
1048576,1024,MAGMA-distance (unexpanded),4,0.002876449
1048576,1024,MAGMA-distance (unexpanded),4,0.002876098
1048576,1024,MAGMA-distance (unexpanded),4,0.002874626
1048576,1024,MAGMA-distance (unexpanded),4,0.002907726
1048576,1024,MAGMA-distance,4,0.002819212
1048576,1024,MAGMA-distance,4,0.002819492
1048576,1024,MAGMA-distance,4,0.002825942
1048576,1024,MAGMA-distance,4,0.002821084
1048576,1024,MAGMA-distance,4,0.002816136
1048576,1024,MAGMA-distance,4,0.002827815
1048576,1024,MAGMA-distance,4,0.002822226
1048576,1024,MAGMA-distance,4,0.002823077
1048576,1024,MAGMA-distance,4,0.00281803
1048576,1024,MAGMA-distance,4,0.002808455
1048576,1024,baseline,8,0.013137384
1048576,1024,baseline,8,0.013132617
1048576,1024,baseline,8,0.013130974
1048576,1024,baseline,8,0.013129031
1048576,1024,baseline,8,0.013143293
1048576,1024,baseline,8,0.013144114
1048576,1024,baseline,8,0.013129241
1048576,1024,baseline,8,0.013154791
1048576,1024,baseline,8,0.01311502
1048576,1024,baseline,8,0.01312776
1048576,1024,Kuang et al.,8,0.008898186
1048576,1024,Kuang et al.,8,0.008897205
1048576,1024,Kuang et al.,8,0.008899397999999998
1048576,1024,Kuang et al.,8,0.008896163
1048576,1024,Kuang et al.,8,0.008898497
1048576,1024,Kuang et al.,8,0.008900089999999998
1048576,1024,Kuang et al.,8,0.008896954
1048576,1024,Kuang et al.,8,0.008896523999999998
1048576,1024,Kuang et al.,8,0.008897936
1048576,1024,Kuang et al.,8,0.008896894
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010425076
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010422402
1048576,1024,cuBLAS GEMM + postprocessing,8,0.0104213
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010429182
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010420469
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010428672
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010415522
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010420869
1048576,1024,cuBLAS GEMM + postprocessing,8,0.01042138
1048576,1024,cuBLAS GEMM + postprocessing,8,0.010416473
1048576,1024,MAGMA-distance (unexpanded),8,0.003098848
1048576,1024,MAGMA-distance (unexpanded),8,0.003091537
1048576,1024,MAGMA-distance (unexpanded),8,0.003095614
1048576,1024,MAGMA-distance (unexpanded),8,0.003092319
1048576,1024,MAGMA-distance (unexpanded),8,0.003094532
1048576,1024,MAGMA-distance (unexpanded),8,0.0030938
1048576,1024,MAGMA-distance (unexpanded),8,0.003096284
1048576,1024,MAGMA-distance (unexpanded),8,0.003097055
1048576,1024,MAGMA-distance (unexpanded),8,0.003092178
1048576,1024,MAGMA-distance (unexpanded),8,0.003099369
1048576,1024,MAGMA-distance,8,0.003003603
1048576,1024,MAGMA-distance,8,0.003006688
1048576,1024,MAGMA-distance,8,0.003004444
1048576,1024,MAGMA-distance,8,0.003004424
1048576,1024,MAGMA-distance,8,0.003004003
1048576,1024,MAGMA-distance,8,0.003004524
1048576,1024,MAGMA-distance,8,0.003001439
1048576,1024,MAGMA-distance,8,0.002996111
1048576,1024,MAGMA-distance,8,0.00299486
1048576,1024,MAGMA-distance,8,0.002998575
1048576,1024,baseline,16,0.03967277
1048576,1024,baseline,16,0.039667773
1048576,1024,baseline,16,0.039672109
1048576,1024,baseline,16,0.039680392
1048576,1024,baseline,16,0.039668844
1048576,1024,baseline,16,0.03967264
1048576,1024,baseline,16,0.039676536
1048576,1024,baseline,16,0.039663646
1048576,1024,baseline,16,0.039667972
1048576,1024,baseline,16,0.039681744
1048576,1024,Kuang et al.,16,0.009334362
1048576,1024,Kuang et al.,16,0.009333992
1048576,1024,Kuang et al.,16,0.009387594
1048576,1024,Kuang et al.,16,0.009388595
1048576,1024,Kuang et al.,16,0.009392481
1048576,1024,Kuang et al.,16,0.00939227
1048576,1024,Kuang et al.,16,0.009390778
1048576,1024,Kuang et al.,16,0.00933951
1048576,1024,Kuang et al.,16,0.009322013
1048576,1024,Kuang et al.,16,0.009320771
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010535365
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010543737
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010537067
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010528303
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010537057
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010531448
1048576,1024,cuBLAS GEMM + postprocessing,16,0.01053291
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010534533
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010533521
1048576,1024,cuBLAS GEMM + postprocessing,16,0.010542475
1048576,1024,MAGMA-distance (unexpanded),16,0.003358475
1048576,1024,MAGMA-distance (unexpanded),16,0.003359666
1048576,1024,MAGMA-distance (unexpanded),16,0.003361428
1048576,1024,MAGMA-distance (unexpanded),16,0.003362591
