algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.125649814
sort-in-registers,uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.125665679
sort-in-registers,uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.125658647
sort-in-registers,uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.125664577
sort-in-registers,uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.125677266
sort-in-registers,uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.125668753
sort-in-registers,uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.125643706
sort-in-registers,uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.125651737
sort-in-registers,uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.125649314
sort-in-registers,uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.125644176
bits (sort-in-registers + buffer),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.142661095
bits (sort-in-registers + buffer),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.14267043
bits (sort-in-registers + buffer),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.142643138
bits (sort-in-registers + buffer),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.142651961
bits (sort-in-registers + buffer),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.142637589
bits (sort-in-registers + buffer),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.142678422
bits (sort-in-registers + buffer),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.142688948
bits (sort-in-registers + buffer),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.142697481
bits (sort-in-registers + buffer),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.142693154
bits (sort-in-registers + buffer),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.142685573
sort-in-registers,uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.125669084
sort-in-registers,uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.125660831
sort-in-registers,uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.125657997
sort-in-registers,uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.125654141
sort-in-registers,uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.125672329
sort-in-registers,uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.125645628
sort-in-registers,uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.125647631
sort-in-registers,uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.125663285
sort-in-registers,uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.125659339
sort-in-registers,uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.125677407
bits (sort-in-registers + buffer),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.14265124
bits (sort-in-registers + buffer),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.142676268
bits (sort-in-registers + buffer),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.142682648
bits (sort-in-registers + buffer),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.142691001
bits (sort-in-registers + buffer),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.14271006
bits (sort-in-registers + buffer),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.142727326
bits (sort-in-registers + buffer),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.14272346
bits (sort-in-registers + buffer),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.142753376
bits (sort-in-registers + buffer),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.142702749
bits (sort-in-registers + buffer),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.142709209
sort-in-registers,uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.125700322
sort-in-registers,uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.125673
sort-in-registers,uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.125674783
sort-in-registers,uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.12565992
sort-in-registers,uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.125678608
sort-in-registers,uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.125676515
sort-in-registers,uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.125683195
sort-in-registers,uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.125678227
sort-in-registers,uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.125663385
sort-in-registers,uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.125657276
bits (sort-in-registers + buffer),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.142679643
bits (sort-in-registers + buffer),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.142672783
bits (sort-in-registers + buffer),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.142653764
bits (sort-in-registers + buffer),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.142648777
bits (sort-in-registers + buffer),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.142665192
bits (sort-in-registers + buffer),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.142657259
bits (sort-in-registers + buffer),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.142661346
