algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
baseline,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,selection,1.506546151
baseline,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,selection,1.506594445
baseline,uniform,identity,12,16777216,64,1,64,32,"1,1,1",1,selection,1.506632173
baseline,uniform,identity,13,16777216,64,1,64,32,"1,1,1",1,selection,1.50653204
baseline,uniform,identity,14,16777216,64,1,64,32,"1,1,1",1,selection,1.506591821
baseline,uniform,identity,15,16777216,64,1,64,32,"1,1,1",1,selection,1.506593223
baseline,uniform,identity,16,16777216,64,1,64,32,"1,1,1",1,selection,1.506514203
baseline,uniform,identity,17,16777216,64,1,64,32,"1,1,1",1,selection,1.506569397
baseline,uniform,identity,18,16777216,64,1,64,32,"1,1,1",1,selection,1.50655818
baseline,uniform,identity,19,16777216,64,1,64,32,"1,1,1",1,selection,1.506554704
warp-shuffle,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,selection,0.629194538
warp-shuffle,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,selection,0.629123931
warp-shuffle,uniform,identity,12,16777216,64,1,64,32,"1,1,1",1,selection,0.629117781
warp-shuffle,uniform,identity,13,16777216,64,1,64,32,"1,1,1",1,selection,0.629216091
warp-shuffle,uniform,identity,14,16777216,64,1,64,32,"1,1,1",1,selection,0.629140616
warp-shuffle,uniform,identity,15,16777216,64,1,64,32,"1,1,1",1,selection,0.629168338
warp-shuffle,uniform,identity,16,16777216,64,1,64,32,"1,1,1",1,selection,0.629131321
warp-shuffle,uniform,identity,17,16777216,64,1,64,32,"1,1,1",1,selection,0.629067495
warp-shuffle,uniform,identity,18,16777216,64,1,64,32,"1,1,1",1,selection,0.629104611
warp-shuffle,uniform,identity,19,16777216,64,1,64,32,"1,1,1",1,selection,0.629152544
sort-in-registers,uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.126840582
sort-in-registers,uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.126843407
sort-in-registers,uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.126837848
sort-in-registers,uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.126837447
sort-in-registers,uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.126859041
sort-in-registers,uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.126863958
sort-in-registers,uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.126848134
sort-in-registers,uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.126847833
sort-in-registers,uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.126844858
sort-in-registers,uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.126846672
baseline,uniform,identity,10,16777216,64,1,64,64,"1,1,1",1,selection,0.909154102
baseline,uniform,identity,11,16777216,64,1,64,64,"1,1,1",1,selection,0.909176978
baseline,uniform,identity,12,16777216,64,1,64,64,"1,1,1",1,selection,0.909135845
baseline,uniform,identity,13,16777216,64,1,64,64,"1,1,1",1,selection,0.909129144
baseline,uniform,identity,14,16777216,64,1,64,64,"1,1,1",1,selection,0.909167322
baseline,uniform,identity,15,16777216,64,1,64,64,"1,1,1",1,selection,0.909154363
baseline,uniform,identity,16,16777216,64,1,64,64,"1,1,1",1,selection,0.909151178
baseline,uniform,identity,17,16777216,64,1,64,64,"1,1,1",1,selection,0.90917884
baseline,uniform,identity,18,16777216,64,1,64,64,"1,1,1",1,selection,0.909141653
