algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
sort-in-registers,uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.104392323
sort-in-registers,uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.106536089
sort-in-registers,uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.104292554
sort-in-registers,uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.104161116
sort-in-registers,uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.102563743
sort-in-registers,uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.102562092
sort-in-registers,uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.102576592
sort-in-registers,uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.102541163
sort-in-registers,uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.102575202
sort-in-registers,uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.102563112
bits (sort-in-registers + buffer),uniform,identity,10,16777216,64,1,512,32,"1,1,1",1,selection,0.020927654
bits (sort-in-registers + buffer),uniform,identity,11,16777216,64,1,512,32,"1,1,1",1,selection,0.021093563
bits (sort-in-registers + buffer),uniform,identity,12,16777216,64,1,512,32,"1,1,1",1,selection,0.02131615
bits (sort-in-registers + buffer),uniform,identity,13,16777216,64,1,512,32,"1,1,1",1,selection,0.02131212
bits (sort-in-registers + buffer),uniform,identity,14,16777216,64,1,512,32,"1,1,1",1,selection,0.020989004
bits (sort-in-registers + buffer),uniform,identity,15,16777216,64,1,512,32,"1,1,1",1,selection,0.020945244
bits (sort-in-registers + buffer),uniform,identity,16,16777216,64,1,512,32,"1,1,1",1,selection,0.021210371
bits (sort-in-registers + buffer),uniform,identity,17,16777216,64,1,512,32,"1,1,1",1,selection,0.021326109
bits (sort-in-registers + buffer),uniform,identity,18,16777216,64,1,512,32,"1,1,1",1,selection,0.02132289
bits (sort-in-registers + buffer),uniform,identity,19,16777216,64,1,512,32,"1,1,1",1,selection,0.020953404
sort-in-registers,uniform,identity,10,16777216,64,1,512,64,"1,1,1",1,selection,0.104410422
