point_count,query_count,algorithm,dim,time
1048576,1024,baseline,64,0.343662198
1048576,1024,baseline,64,0.343692791
1048576,1024,cuBLAS GEMM + postprocessing,64,0.026863287
1048576,1024,cuBLAS GEMM + postprocessing,64,0.027354143
1048576,1024,cuBLAS GEMM + postprocessing,64,0.026725693
1048576,1024,cuBLAS GEMM + postprocessing,64,0.027352676
1048576,1024,cuBLAS GEMM + postprocessing,64,0.025967175
1048576,1024,cuBLAS GEMM + postprocessing,64,0.026634852
1048576,1024,cuBLAS GEMM + postprocessing,64,0.027092923
1048576,1024,cuBLAS GEMM + postprocessing,64,0.026822576
1048576,1024,cuBLAS GEMM + postprocessing,64,0.026876562
1048576,1024,cuBLAS GEMM + postprocessing,64,0.027002816
1048576,1024,MAGMA-distance,64,0.015253586
1048576,1024,MAGMA-distance,64,0.015427974
1048576,1024,MAGMA-distance,64,0.015250842
1048576,1024,MAGMA-distance,64,0.01513411
1048576,1024,MAGMA-distance,64,0.015170669
1048576,1024,MAGMA-distance,64,0.015416804
1048576,1024,MAGMA-distance,64,0.015160348
1048576,1024,MAGMA-distance,64,0.015360945
1048576,1024,MAGMA-distance,64,0.015478786
1048576,1024,MAGMA-distance,64,0.015325981
1048576,1024,baseline,128,0.671590412
1048576,1024,baseline,128,0.67154304
1048576,1024,baseline,128,0.671543229
1048576,1024,baseline,128,0.671590873
1048576,1024,baseline,128,0.671556897
1048576,1024,baseline,128,0.671644128
1048576,1024,baseline,128,0.671562219
1048576,1024,baseline,128,0.671517579
1048576,1024,baseline,128,0.671551324
1048576,1024,baseline,128,0.671536521
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032661248
1048576,1024,cuBLAS GEMM + postprocessing,128,0.033405626
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032856164
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032881047
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032910124
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032860629
1048576,1024,cuBLAS GEMM + postprocessing,128,0.033036408
1048576,1024,cuBLAS GEMM + postprocessing,128,0.033120685
1048576,1024,cuBLAS GEMM + postprocessing,128,0.032862378
1048576,1024,cuBLAS GEMM + postprocessing,128,0.033067165
1048576,1024,MAGMA-distance,128,0.027677675
1048576,1024,MAGMA-distance,128,0.027754331
1048576,1024,MAGMA-distance,128,0.027801949
1048576,1024,MAGMA-distance,128,0.027732018
1048576,1024,MAGMA-distance,128,0.02768488
1048576,1024,MAGMA-distance,128,0.027723846
1048576,1024,MAGMA-distance,128,0.027831735
1048576,1024,MAGMA-distance,128,0.027912603
1048576,1024,MAGMA-distance,128,0.028001142
1048576,1024,MAGMA-distance,128,0.02782804
1048576,1024,baseline,256,1.328031348
1048576,1024,baseline,256,1.328040762
1048576,1024,baseline,256,1.328078553
1048576,1024,baseline,256,1.327951694
1048576,1024,baseline,256,1.327911132
1048576,1024,baseline,256,1.328007202
1048576,1024,baseline,256,1.327997113
1048576,1024,baseline,256,1.328063023
1048576,1024,baseline,256,1.328049309
1048576,1024,baseline,256,1.328038357
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051786654
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051758123
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051588245
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051471788
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051864119
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051856382
1048576,1024,cuBLAS GEMM + postprocessing,256,0.051852118
1048576,1024,cuBLAS GEMM + postprocessing,256,0.05217918
1048576,1024,cuBLAS GEMM + postprocessing,256,0.0522023
1048576,1024,cuBLAS GEMM + postprocessing,256,0.0521569
1048576,1024,MAGMA-distance,256,0.0516699
1048576,1024,MAGMA-distance,256,0.051690103
1048576,1024,MAGMA-distance,256,0.052130319
1048576,1024,MAGMA-distance,256,0.052133399
1048576,1024,MAGMA-distance,256,0.052134346
1048576,1024,MAGMA-distance,256,0.052131103
1048576,1024,MAGMA-distance,256,0.052132166
1048576,1024,MAGMA-distance,256,0.052239756
1048576,1024,MAGMA-distance,256,0.052177677
1048576,1024,MAGMA-distance,256,0.052107519
524288,2048,baseline,4,0.027947544
524288,2048,baseline,4,0.027954461
