dataset_id,backend,rows,k,retention_ratio,degree,block_size,items_per_thread,iteration,phase,seconds
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,3,download,7.9019999999999999e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,3,transform_isolated,9.5650000000000007e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,3,selection_isolated,0.000730457
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,3,output_isolated,7.7810000000000005e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,4,operator,0.00074133300000000005
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,4,download,1.5803000000000001e-05
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,4,transform_isolated,9.5950000000000005e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,4,selection_isolated,0.00073107800000000002
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,4,output_isolated,8.0020000000000006e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,4,operator,0.00014758300000000001
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,4,download,7.9119999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,4,transform_isolated,9.6139999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,4,selection_isolated,0.00013753800000000001
