dataset_id,backend,rows,k,retention_ratio,degree,block_size,items_per_thread,iteration,phase,seconds
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,-1,upload_shared,0.048540010000000001
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,-1,upload_shared,0.048540010000000001
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,0,operator,0.072590092999999994
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,0,download,5.9460000000000003e-05
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,0,transform_isolated,0.00044427300000000002
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,0,selection_isolated,0.072128372999999996
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-prefetch,59986052,32,5.3345734438399118e-07,1,128,4,0,output_isolated,2.4837999999999998e-05
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,0,operator,0.010499289
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,0,download,1.4812e-05
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,0,transform_isolated,0.00044314099999999998
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,0,selection_isolated,0.010044290000000001
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,bits-sq,59986052,32,5.3345734438399118e-07,8,128,4,0,output_isolated,1.3200000000000001e-05
