algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,prepare,6.8100000000000002e-07
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,distances,3.1750870000000000e-03
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,selection,5.0923649999999997e-03
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,postprocessing,1.8000000000000000e-07
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,finish,1.7751099999999999e-04
bits-prefetch,uniform,identity,0,1048576,1024,4,256,8,"16,1,1",1,transfer-out,1.1241599713684991e-04
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,prepare,7.0000000000000005e-08
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,distances,2.8882600000000001e-03
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,selection,2.2378070000000001e-03
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,postprocessing,4.9999999999999998e-08
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,finish,1.2094500000000000e-04
bits-prefetch,uniform,identity,1,1048576,1024,4,256,8,"16,1,1",1,transfer-out,1.0431999544380233e-04
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,prepare,2.9999999999999997e-08
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,distances,2.8771320000000001e-03
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,selection,2.2453180000000001e-03
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,postprocessing,2.9999999999999997e-08
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,finish,1.3276299999999999e-04
bits-prefetch,uniform,identity,2,1048576,1024,4,256,8,"16,1,1",1,transfer-out,1.1616000119829550e-04
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,prepare,2.9999999999999997e-08
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,distances,2.8762710000000001e-03
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,selection,2.2398990000000001e-03
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,postprocessing,2.9999999999999997e-08
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,finish,1.2225699999999999e-04
bits-prefetch,uniform,identity,3,1048576,1024,4,256,8,"16,1,1",1,transfer-out,1.0451200068928301e-04
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,prepare,3.1000000000000000e-08
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,distances,2.8847240000000000e-03
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,selection,2.2446670000000001e-03
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,postprocessing,2.9999999999999997e-08
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,finish,1.2596200000000000e-04
bits-prefetch,uniform,identity,4,1048576,1024,4,256,8,"16,1,1",1,transfer-out,1.0854400170501322e-04
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,prepare,2.9000000000000002e-08
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,transfer-in,7.1916799061000347e-04
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,distances,2.8792449999999999e-03
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,selection,2.2407410000000001e-03
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,postprocessing,4.0000000000000001e-08
bits-prefetch,uniform,identity,5,1048576,1024,4,256,8,"16,1,1",1,finish,1.2428999999999999e-04
