algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,prepare,4.2000000000000000e-07
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,distances,5.6637479999999997e-03
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,selection,1.2801791240000000e+00
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,postprocessing,5.4000000000000002e-07
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,finish,9.7799000000000003e-05
partial-bitonic,uniform,identity,0,16777216,64,1,128,32,"1,1,1",1,transfer-out,4.8032001359388232e-05
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,prepare,8.0000000000000002e-08
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,distances,3.0829160000000002e-03
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,selection,1.1613911859999999e+00
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,postprocessing,4.1100000000000001e-07
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,finish,6.5350000000000003e-05
partial-bitonic,uniform,identity,1,16777216,64,1,128,32,"1,1,1",1,transfer-out,4.2911997297778726e-05
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,prepare,3.1000000000000000e-08
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,distances,3.0854670000000002e-03
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,selection,1.1613551760000000e+00
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,postprocessing,2.4999999999999999e-07
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,finish,5.9898999999999997e-05
partial-bitonic,uniform,identity,2,16777216,64,1,128,32,"1,1,1",1,transfer-out,3.9840000681579113e-05
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,prepare,2.0000000000000000e-08
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,distances,3.0845859999999998e-03
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,selection,1.1614267750000000e+00
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,postprocessing,2.4999999999999999e-07
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,finish,5.9809000000000003e-05
partial-bitonic,uniform,identity,3,16777216,64,1,128,32,"1,1,1",1,transfer-out,3.9872000343166292e-05
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,prepare,2.9999999999999997e-08
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,distances,3.0750570000000000e-03
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,selection,1.1613260960000000e+00
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,postprocessing,2.3999999999999998e-07
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,finish,6.4239000000000006e-05
partial-bitonic,uniform,identity,4,16777216,64,1,128,32,"1,1,1",1,transfer-out,3.8720001612091437e-05
partial-bitonic,uniform,identity,5,16777216,64,1,128,32,"1,1,1",1,prepare,2.0000000000000000e-08
partial-bitonic,uniform,identity,5,16777216,64,1,128,32,"1,1,1",1,transfer-in,2.8492480050772429e-03
partial-bitonic,uniform,identity,5,16777216,64,1,128,32,"1,1,1",1,distances,3.0738860000000001e-03
partial-bitonic,uniform,identity,5,16777216,64,1,128,32,"1,1,1",1,selection,1.1613476659999999e+00
