algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,prepare,6.0100000000000005e-07
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.7791359461843967e-03
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,distances,5.7384819999999996e-03
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,selection,9.7892149699999997e-01
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,postprocessing,7.0100000000000004e-07
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,finish,7.4363000000000006e-05
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-out,3.9071997889550403e-05
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,prepare,1.4999999999999999e-07
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.7791359461843967e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,distances,5.5173580000000000e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,selection,9.7585691900000004e-01
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,postprocessing,3.8099999999999998e-07
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,finish,4.4437000000000002e-05
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-out,3.0080000215093605e-05
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,prepare,1.3100000000000000e-07
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.7791359461843967e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,distances,5.5109890000000000e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,selection,9.7595494800000004e-01
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,postprocessing,3.3999999999999997e-07
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,finish,4.3556000000000001e-05
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-out,2.9888000426581129e-05
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,prepare,1.3000000000000000e-07
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.7791359461843967e-03
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,distances,5.5141729999999998e-03
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,selection,9.7590407099999998e-01
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,postprocessing,3.5100000000000001e-07
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,finish,4.1593000000000000e-05
