algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,prepare,5.7999999999999995e-07
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,transfer-in,7.5286399805918336e-04
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,distances,6.0004419999999999e-03
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,selection,5.3563220000000002e-03
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,postprocessing,1.1000000000000001e-07
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,finish,1.4953699999999999e-04
bits-prefetch,uniform,identity,0,1048576,1024,4,512,8,"2,1,1",1,transfer-out,7.7343996963463724e-05
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,prepare,2.9999999999999997e-08
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,transfer-in,7.5286399805918336e-04
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,distances,5.7657250000000002e-03
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,selection,5.1748059999999997e-03
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,postprocessing,5.9999999999999995e-08
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,finish,8.9907000000000005e-05
bits-prefetch,uniform,identity,1,1048576,1024,4,512,8,"2,1,1",1,transfer-out,7.3695999162737280e-05
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,prepare,2.9999999999999997e-08
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,transfer-in,7.5286399805918336e-04
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,distances,5.7610370000000001e-03
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,selection,5.1767599999999999e-03
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,postprocessing,4.9999999999999998e-08
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,finish,8.9906000000000003e-05
bits-prefetch,uniform,identity,2,1048576,1024,4,512,8,"2,1,1",1,transfer-out,7.3247996624559164e-05
