algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,prepare,4.7100000000000002e-07
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,distances,7.3371069999999998e-03
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,selection,4.9999999999999998e-08
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,postprocessing,2.9999999999999997e-08
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,finish,2.7626899999999999e-04
baseline-dist,uniform,identity,0,1048576,1024,4,128,1,"1,1,1",1,transfer-out,2.5360001018270850e-04
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,prepare,4.0000000000000001e-08
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,distances,7.2440669999999999e-03
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,selection,2.0000000000000000e-08
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,postprocessing,2.0000000000000000e-08
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,finish,2.9910300000000000e-04
baseline-dist,uniform,identity,1,1048576,1024,4,128,1,"1,1,1",1,transfer-out,2.8627199935726821e-04
baseline-dist,uniform,identity,2,1048576,1024,4,128,1,"1,1,1",1,prepare,2.0000000000000000e-08
baseline-dist,uniform,identity,2,1048576,1024,4,128,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,2,1048576,1024,4,128,1,"1,1,1",1,distances,7.2411020000000001e-03
baseline-dist,uniform,identity,2,1048576,1024,4,128,1,"1,1,1",1,selection,2.0000000000000000e-08
