algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,prepare,4.7999999999999996e-07
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,transfer-in,2.8569600544869900e-03
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,distances,6.6087029999999996e-03
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,selection,4.4783959999999999e-03
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,postprocessing,7.1000000000000000e-08
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,finish,5.9370000000000002e-05
bits,uniform,identity,0,16777216,64,1,512,32,"16,1,1",1,transfer-out,3.2767999073257670e-05
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,prepare,5.9999999999999995e-08
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,transfer-in,2.8569600544869900e-03
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,distances,6.3771629999999999e-03
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,selection,4.2638909999999997e-03
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,postprocessing,1.4000000000000001e-07
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,finish,3.7487000000000002e-05
bits,uniform,identity,1,16777216,64,1,512,32,"16,1,1",1,transfer-out,2.4447999749099836e-05
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,prepare,1.2100000000000001e-07
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,transfer-in,2.8569600544869900e-03
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,distances,6.3740979999999999e-03
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,selection,4.2870460000000001e-03
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,postprocessing,2.0000000000000000e-08
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,finish,3.3439999999999998e-05
bits,uniform,identity,2,16777216,64,1,512,32,"16,1,1",1,transfer-out,2.1439998818095773e-05
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,prepare,2.0000000000000000e-08
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,transfer-in,2.8569600544869900e-03
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,distances,6.3745290000000003e-03
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,selection,4.2718829999999998e-03
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,postprocessing,2.0000000000000000e-08
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,finish,3.4743000000000003e-05
bits,uniform,identity,3,16777216,64,1,512,32,"16,1,1",1,transfer-out,2.2047999664209783e-05
bits,uniform,identity,4,16777216,64,1,512,32,"16,1,1",1,prepare,2.0000000000000000e-08
bits,uniform,identity,4,16777216,64,1,512,32,"16,1,1",1,transfer-in,2.8569600544869900e-03
