algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,prepare,2.9999999999999999e-07
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,distances,8.9895050000000001e-03
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,selection,2.6000000000000000e-07
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,postprocessing,2.9999999999999997e-08
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,finish,1.5852100000000001e-04
baseline-dist,uniform,identity,0,1048576,1024,4,64,1,"1,1,1",1,transfer-out,1.4086399460211396e-04
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,prepare,2.7000000000000001e-07
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,distances,8.8865690000000004e-03
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,selection,2.0000000000000000e-08
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,postprocessing,2.9999999999999997e-08
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,finish,1.6453999999999999e-04
baseline-dist,uniform,identity,1,1048576,1024,4,64,1,"1,1,1",1,transfer-out,1.5718401118647307e-04
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,prepare,2.9999999999999997e-08
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,transfer-in,0.0000000000000000e+00
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,distances,8.8871090000000007e-03
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,selection,1.1100000000000000e-07
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,postprocessing,2.9999999999999997e-08
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,finish,1.6530100000000000e-04
baseline-dist,uniform,identity,2,1048576,1024,4,64,1,"1,1,1",1,transfer-out,1.5609599358867854e-04
baseline-dist,uniform,identity,3,1048576,1024,4,64,1,"1,1,1",1,prepare,2.0000000000000000e-08
