algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,prepare,4.5100000000000000e-07
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,distances,1.8373687180000000e+00
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,selection,1.3172335228000000e+01
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,postprocessing,4.7100000000000002e-07
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,finish,1.4147399999999999e-04
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-out,7.5392003054730594e-05
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,prepare,8.9999999999999999e-08
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,distances,6.4154410000000000e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,selection,1.6685004760000000e+00
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,postprocessing,3.5999999999999999e-07
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,finish,1.0750300000000000e-04
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.2687999161425978e-05
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,distances,6.4130769999999997e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,selection,1.6684916320000001e+00
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2999999999999999e-07
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,finish,1.0258499999999999e-04
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.2944003730081022e-05
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,prepare,4.0000000000000001e-08
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,distances,6.4136580000000000e-03
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,selection,1.6684793040000001e+00
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,postprocessing,3.5100000000000001e-07
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,finish,1.0125300000000000e-04
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.2592000176664442e-05
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,prepare,4.0000000000000001e-08
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,distances,6.4140389999999999e-03
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,selection,1.6684793030000000e+00
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.4100000000000000e-07
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,finish,7.3010999999999996e-05
partial-bitonic,uniform,identity,4,16777216,64,1,64,32,"1,1,1",1,transfer-out,4.8287998652085662e-05
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,distances,6.4053449999999998e-03
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,selection,1.6685096989999999e+00
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2999999999999999e-07
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,finish,1.0420800000000000e-04
partial-bitonic,uniform,identity,5,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.4448002376593649e-05
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,distances,6.4135279999999999e-03
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,selection,1.6684806050000001e+00
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.3099999999999999e-07
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,finish,7.9921999999999998e-05
partial-bitonic,uniform,identity,6,16777216,64,1,64,32,"1,1,1",1,transfer-out,5.1072001951979473e-05
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,distances,6.4062080000000000e-03
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,selection,1.6684809160000000e+00
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2999999999999999e-07
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,finish,9.9140000000000003e-05
partial-bitonic,uniform,identity,7,16777216,64,1,64,32,"1,1,1",1,transfer-out,5.5135998991318047e-05
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,prepare,4.0000000000000001e-08
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,distances,6.4073389999999997e-03
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,selection,1.6684999840000001e+00
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2999999999999999e-07
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,finish,7.2739999999999998e-05
partial-bitonic,uniform,identity,8,16777216,64,1,64,32,"1,1,1",1,transfer-out,4.8735997552284971e-05
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,prepare,2.0000000000000000e-08
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,distances,6.4049049999999998e-03
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,selection,1.6684738950000000e+00
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2000000000000001e-07
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,finish,7.1649000000000005e-05
partial-bitonic,uniform,identity,9,16777216,64,1,64,32,"1,1,1",1,transfer-out,4.6847999328747392e-05
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,distances,6.4036730000000004e-03
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,selection,1.6684636399999999e+00
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.3099999999999999e-07
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,finish,9.6516999999999998e-05
partial-bitonic,uniform,identity,10,16777216,64,1,64,32,"1,1,1",1,transfer-out,5.1424001867417246e-05
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,prepare,4.9000000000000002e-08
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,transfer-in,2.8610560111701488e-03
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,distances,6.4078599999999996e-03
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,selection,1.6684756880000000e+00
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,postprocessing,2.2999999999999999e-07
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,finish,7.6395000000000003e-05
partial-bitonic,uniform,identity,11,16777216,64,1,64,32,"1,1,1",1,transfer-out,5.2288000006228685e-05
partial-bitonic,uniform,identity,12,16777216,64,1,64,32,"1,1,1",1,prepare,2.0000000000000000e-08
