algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,prepare,4.9100000000000004e-07
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-in,3.0704000964760780e-03
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,distances,2.7976688000000000e-02
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,selection,1.7643342660000001e+00
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,postprocessing,1.4920000000000001e-06
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,finish,1.7520700000000000e-04
partial-bitonic,uniform,identity,0,16777216,64,1,64,32,"1,1,1",1,transfer-out,9.8687996796797961e-05
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,prepare,8.0000000000000002e-08
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-in,3.0704000964760780e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,distances,4.0248239999999998e-03
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,selection,1.5066271449999999e+00
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,postprocessing,1.6630000000000000e-06
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,finish,1.2366800000000001e-04
partial-bitonic,uniform,identity,1,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.9344001531135291e-05
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,prepare,2.6100000000000002e-07
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-in,3.0704000964760780e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,distances,4.0753209999999998e-03
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,selection,1.5066501820000000e+00
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,postprocessing,1.5629999999999999e-06
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,finish,1.2586200000000000e-04
partial-bitonic,uniform,identity,2,16777216,64,1,64,32,"1,1,1",1,transfer-out,6.9376001192722470e-05
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,prepare,4.9999999999999998e-08
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,transfer-in,3.0704000964760780e-03
partial-bitonic,uniform,identity,3,16777216,64,1,64,32,"1,1,1",1,distances,4.0319249999999996e-03
