hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time,slowdown,category
hopper01,H100,tiled-dist,524288,2048,1,128,32,1,1,1,1,0.0573624126,1.0,other
hopper01,H100,tiled-dist,1048576,1024,1,128,32,1,1,1,1,0.0573564175,1.0,other
hopper01,H100,tiled-dist,131072,8192,1,256,32,1,1,1,1,0.10999878030000002,1.0,other
hopper01,H100,tiled-dist,262144,4096,1,256,32,1,1,1,1,0.1100077019,1.0,other
hopper01,H100,tiled-dist,524288,2048,1,256,32,1,1,1,1,0.1099889754,1.0,other
hopper01,H100,tiled-dist,1048576,1024,1,256,32,1,1,1,1,0.1100577412,1.0,other
volta05,V100,baseline-dist,131072,8192,1,4,256,1,1,1,1,0.0099961679,1.0,other
volta05,V100,baseline-dist,262144,4096,1,4,256,1,1,1,1,0.0158796714,1.0193589318016854,other
volta05,V100,baseline-dist,524288,2048,1,4,256,1,1,1,1,0.027954539700000003,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,4,256,1,1,1,1,0.0280570697,1.0,other
volta05,V100,baseline-dist,131072,8192,1,8,256,1,1,1,1,0.0145769278,1.0,other
volta05,V100,baseline-dist,262144,4096,1,8,256,1,1,1,1,0.0498723462,1.0,other
volta05,V100,baseline-dist,524288,2048,1,8,256,1,1,1,1,0.0508344601,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,8,256,1,1,1,1,0.050702062000000006,1.0,other
volta05,V100,baseline-dist,131072,8192,1,16,256,1,1,1,1,0.0873807368,1.0,other
volta05,V100,baseline-dist,262144,4096,1,16,256,1,1,1,1,0.0944725176,1.0,other
volta05,V100,baseline-dist,524288,2048,1,16,256,1,1,1,1,0.0937764924,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,16,256,1,1,1,1,0.0937277248,1.0,other
volta05,V100,baseline-dist,131072,8192,1,32,256,1,1,1,1,0.17878707030000002,1.0,other
volta05,V100,baseline-dist,262144,4096,1,32,256,1,1,1,1,0.1783935566,1.0,other
volta05,V100,baseline-dist,524288,2048,1,32,256,1,1,1,1,0.1784831181,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,32,256,1,1,1,1,0.17734069130000002,1.0,other
volta05,V100,baseline-dist,131072,8192,1,64,256,1,1,1,1,0.3428319225,1.0,other
volta05,V100,baseline-dist,262144,4096,1,64,256,1,1,1,1,0.3424355293,1.0,other
volta05,V100,baseline-dist,524288,2048,1,64,256,1,1,1,1,0.3424426181,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,64,256,1,1,1,1,0.3436423974,1.0,other
volta05,V100,baseline-dist,131072,8192,1,128,256,1,1,1,1,0.6731075185,1.0,other
volta05,V100,baseline-dist,262144,4096,1,128,256,1,1,1,1,0.6642266220999999,1.0,other
volta05,V100,baseline-dist,524288,2048,1,128,256,1,1,1,1,0.671809042,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,128,256,1,1,1,1,0.6717045319999999,1.0,other
volta05,V100,baseline-dist,131072,8192,1,256,256,1,1,1,1,1.3139511928,1.0,other
volta05,V100,baseline-dist,262144,4096,1,256,256,1,1,1,1,1.3110391396,1.0028956554182031,other
volta05,V100,baseline-dist,524288,2048,1,256,256,1,1,1,1,1.319832294,1.0,other
volta05,V100,baseline-dist,1048576,1024,1,256,256,1,1,1,1,1.3280681006,1.0,other
volta05,V100,cublas-dist,131072,8192,1,4,512,1,1,1,1,0.023840062000000002,1.0,other
volta05,V100,cublas-dist,262144,4096,1,4,512,1,1,1,1,0.022607551400000002,1.0,other
volta05,V100,cublas-dist,524288,2048,1,4,512,1,1,1,1,0.025988193399999998,1.0064818100312096,other
volta05,V100,cublas-dist,1048576,1024,1,4,512,1,1,1,1,0.027727385,1.0005333890788477,other
volta05,V100,cublas-dist,131072,8192,1,8,256,1,1,1,1,0.0224533775,1.0006807215265796,other
volta05,V100,cublas-dist,262144,4096,1,8,256,1,1,1,1,0.0228380895,1.0000371016777148,other
volta05,V100,cublas-dist,524288,2048,1,8,256,1,1,1,1,0.026078984300000004,1.0055125284434159,other
volta05,V100,cublas-dist,1048576,1024,1,8,256,1,1,1,1,0.027398077,1.0,other
volta05,V100,cublas-dist,131072,8192,1,16,512,1,1,1,1,0.0225160162,1.0000729356273776,other
volta05,V100,cublas-dist,262144,4096,1,16,512,1,1,1,1,0.023144907200000002,1.0001251014815604,other
volta05,V100,cublas-dist,524288,2048,1,16,512,1,1,1,1,0.0263789494,1.0054598530095604,other
volta05,V100,cublas-dist,1048576,1024,1,16,512,1,1,1,1,0.027135391399999997,1.0,other
volta05,V100,cublas-dist,131072,8192,1,32,64,1,1,1,1,0.0227369184,1.0002119557787275,other
volta05,V100,cublas-dist,262144,4096,1,32,64,1,1,1,1,0.022972095300000002,1.0001983582089844,other
volta05,V100,cublas-dist,524288,2048,1,32,64,1,1,1,1,0.0262735411,1.0,other
volta05,V100,cublas-dist,1048576,1024,1,32,64,1,1,1,1,0.026592293,1.0,other
volta05,V100,cublas-dist,131072,8192,1,64,512,1,1,1,1,0.0236161566,1.0003285822092987,other
volta05,V100,cublas-dist,262144,4096,1,64,512,1,1,1,1,0.0239128787,1.0013436615227695,other
volta05,V100,cublas-dist,524288,2048,1,64,512,1,1,1,1,0.026543960300000002,1.0035945328501115,other
volta05,V100,cublas-dist,1048576,1024,1,64,512,1,1,1,1,0.026990799,1.0006294399392575,other
volta05,V100,cublas-dist,131072,8192,1,128,64,1,1,1,1,0.0317283221,1.0064470482014722,other
volta05,V100,cublas-dist,262144,4096,1,128,64,1,1,1,1,0.0318353402,1.0,other
volta05,V100,cublas-dist,524288,2048,1,128,64,1,1,1,1,0.0329373133,1.0019438505323646,other
volta05,V100,cublas-dist,1048576,1024,1,128,64,1,1,1,1,0.033422917600000004,1.004246190393216,other
volta05,V100,cublas-dist,131072,8192,1,256,512,1,1,1,1,0.0506274701,1.0,other
volta05,V100,cublas-dist,262144,4096,1,256,512,1,1,1,1,0.0507583569,1.0000409052824866,other
volta05,V100,cublas-dist,524288,2048,1,256,512,1,1,1,1,0.0510033179,1.0017998855103643,other
volta05,V100,cublas-dist,1048576,1024,1,256,512,1,1,1,1,0.051776552899999995,1.0,other
volta05,V100,tiled-dist,131072,8192,1,4,16,1,1,1,1,0.0156579959,1.0,other
volta05,V100,tiled-dist,262144,4096,1,4,16,1,1,1,1,0.0155886257,1.0,other
volta05,V100,tiled-dist,524288,2048,1,4,16,1,1,1,1,0.0160745944,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,4,16,1,1,1,1,0.0162320213,1.0,other
volta05,V100,tiled-dist,131072,8192,1,8,16,1,1,1,1,0.0163997483,1.0,other
volta05,V100,tiled-dist,262144,4096,1,8,16,1,1,1,1,0.016258076599999997,1.0,other
volta05,V100,tiled-dist,524288,2048,1,8,16,1,1,1,1,0.0167880876,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,8,16,1,1,1,1,0.01700632,1.0,other
volta05,V100,tiled-dist,131072,8192,1,16,16,1,1,1,1,0.0172558716,1.0,other
volta05,V100,tiled-dist,262144,4096,1,16,16,1,1,1,1,0.0171828562,1.0,other
volta05,V100,tiled-dist,524288,2048,1,16,16,1,1,1,1,0.0180653816,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,16,16,1,1,1,1,0.0180607482,1.0,other
volta05,V100,tiled-dist,131072,8192,1,32,32,1,1,1,1,0.026841178900000002,1.0,other
volta05,V100,tiled-dist,262144,4096,1,32,32,1,1,1,1,0.0267408825,1.0,other
volta05,V100,tiled-dist,524288,2048,1,32,32,1,1,1,1,0.027094919099999996,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,32,32,1,1,1,1,0.026863894300000003,1.0,other
volta05,V100,tiled-dist,131072,8192,1,64,32,1,1,1,1,0.050449059,1.0,other
volta05,V100,tiled-dist,262144,4096,1,64,32,1,1,1,1,0.0503210561,1.0,other
volta05,V100,tiled-dist,524288,2048,1,64,32,1,1,1,1,0.0507893676,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,64,32,1,1,1,1,0.0507942312,1.0,other
volta05,V100,tiled-dist,131072,8192,1,128,32,1,1,1,1,0.09392124069999999,1.0,other
volta05,V100,tiled-dist,262144,4096,1,128,32,1,1,1,1,0.09378904,1.0,other
volta05,V100,tiled-dist,524288,2048,1,128,32,1,1,1,1,0.0942072633,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,128,32,1,1,1,1,0.09394169129999999,1.0,other
volta05,V100,tiled-dist,131072,8192,1,256,32,1,1,1,1,0.1811392647,1.0,other
volta05,V100,tiled-dist,262144,4096,1,256,32,1,1,1,1,0.1803705425,1.0,other
volta05,V100,tiled-dist,524288,2048,1,256,32,1,1,1,1,0.1806855309,1.0,other
volta05,V100,tiled-dist,1048576,1024,1,256,32,1,1,1,1,0.1807527316,1.0,other
